Time	Right_Hand_y_baseline X
9.740000	-0.00338191	
9.760000	0.01587868	
9.780000	0.03028840	
9.800000	0.02958107	
9.820000	0.01064640	
9.840000	-0.01037925	
9.860000	-0.02528989	
9.880000	-0.02762914	
9.900000	-0.02231026	
9.920000	-0.01157570	
9.940000	0.00215054	
9.960000	0.00788486	
9.980000	-0.00072396	
10.000000	-0.01442540	
10.020000	-0.02595985	
10.040000	-0.02848709	
10.059999	-0.02407932	
10.080000	-0.01115870	
10.099999	0.00699776	
10.120000	0.02028406	
10.139999	0.01919675	
10.160000	0.00208849	
10.179999	-0.01588684	
10.200000	-0.02753741	
10.219999	-0.02263635	
10.240000	-0.00786662	
10.260000	0.01581013	
10.280000	0.03666061	
10.300000	0.04367447	
10.320000	0.03312331	
10.340000	0.00641745	
10.360000	-0.01549321	
10.380000	-0.02771163	
10.400000	-0.02144229	
10.420000	-0.00604904	
10.440000	0.01529115	
10.460000	0.03334951	
10.480000	0.03886163	
10.500000	0.02801609	
10.520000	0.00339335	
10.540000	-0.01750201	
10.559999	-0.02885807	
10.580000	-0.02150899	
10.599999	-0.00552666	
10.620000	0.01710528	
10.639999	0.03421968	
10.660000	0.03745604	
10.679999	0.02333611	
10.700000	-0.00129193	
10.719999	-0.02081728	
10.740000	-0.02792621	
10.760000	-0.02041268	
10.780000	-0.00452191	
10.800000	0.01382428	
10.820000	0.02557921	
10.840000	0.02214378	
10.860000	0.00219959	
10.880000	-0.01679504	
10.900000	-0.02887362	
10.920000	-0.02554780	
10.940000	-0.01470888	
10.960000	0.00319517	
10.980000	0.02033246	
11.000000	0.02727860	
11.020000	0.01765370	
11.040000	-0.00255072	
11.059999	-0.02012444	
11.080000	-0.02835780	
11.099999	-0.02388239	
11.120000	-0.01188040	
11.139999	0.00778788	
11.160000	0.02461731	
11.179999	0.03005427	
11.200000	0.01769519	
11.219999	-0.00371909	
11.240000	-0.02112770	
11.259999	-0.02790529	
11.280000	-0.02310514	
11.300000	-0.00906289	
11.320000	0.01094365	
11.340000	0.02831566	
11.360000	0.03094542	
11.380000	0.01369226	
11.400000	-0.00851542	
11.420000	-0.02527374	
11.440000	-0.02739865	
11.460000	-0.01795322	
11.480000	-0.00115538	
11.500000	0.01884586	
11.520000	0.02743512	
11.540000	0.01921993	
11.559999	-0.00162143	
11.580000	-0.01970142	
11.599999	-0.02821130	
11.620000	-0.02258694	
11.639999	-0.00901973	
11.660000	0.00887120	
11.679999	0.02075642	
11.700000	0.01748621	
11.719999	0.00048196	
11.740000	-0.01722646	
11.759999	-0.02727848	
11.780000	-0.02518684	
11.800000	-0.01695520	
11.820000	-0.00089443	
11.840000	0.01309437	
11.860000	0.01632142	
11.880000	0.00342464	
11.900000	-0.01377064	
11.920000	-0.02570355	
11.940000	-0.02727914	
11.960000	-0.01921600	
11.980000	-0.00183517	
12.000000	0.01544428	
12.020000	0.02387476	
12.040000	0.01326615	
12.059999	-0.00532073	
12.080000	-0.02117544	
12.099999	-0.02668381	
12.120000	-0.02272642	
12.139999	-0.00932467	
12.160000	0.00795877	
12.179999	0.02200156	
12.200000	0.02281672	
12.219999	0.00975454	
12.240000	-0.00831896	
12.259999	-0.02223158	
12.280000	-0.02671039	
12.300000	-0.01890218	
12.320000	-0.00309134	
12.340000	0.01761496	
12.360000	0.03081071	
12.380000	0.02845764	
12.400000	0.01011902	
12.420000	-0.01107991	
12.440000	-0.02465934	
12.460000	-0.02535629	
12.480000	-0.01552540	
12.500000	0.00351471	
12.520000	0.02462816	
12.540000	0.03556460	
12.559999	0.02696586	
12.580000	0.00306422	
12.599999	-0.01834708	
12.620000	-0.02799332	
12.639999	-0.02026635	
12.660000	-0.00099015	
12.679999	0.02419543	
12.700000	0.04634202	
12.719999	0.05372393	
12.740000	0.04309726	
12.759999	0.01815277	
12.780000	-0.00820929	
12.799999	-0.02419937	
12.820000	-0.02566803	
12.840000	-0.01577997	
12.860000	0.00221068	
12.880000	0.01956874	
12.900000	0.02823126	
12.920000	0.02128267	
12.940000	0.00027913	
12.960000	-0.01868236	
12.980000	-0.02977729	
13.000000	-0.02478027	
13.020000	-0.01151329	
13.040000	0.00829893	
13.059999	0.02486676	
13.080000	0.02751690	
13.099999	0.01283962	
13.120000	-0.00811118	
13.139999	-0.02364957	
13.160000	-0.02714139	
13.179999	-0.01789749	
13.200000	-0.00021809	
13.219999	0.02018750	
13.240000	0.03148341	
13.259999	0.02576637	
13.280000	0.00467187	
13.299999	-0.01609808	
13.320000	-0.02803969	
13.340000	-0.02432156	
13.360000	-0.01278186	
13.380000	0.00520039	
13.400000	0.01839876	
13.420000	0.01915717	
13.440000	0.00535023	
13.460000	-0.01229358	
13.480000	-0.02419311	
13.500000	-0.02465087	
13.520000	-0.01474124	
13.540000	0.00160426	
13.559999	0.01673734	
13.580000	0.02123231	
13.599999	0.01170331	
13.620000	-0.00752872	
13.639999	-0.02177685	
13.660000	-0.02878171	
13.679999	-0.02255863	
13.700000	-0.00892186	
13.719999	0.01064223	
13.740000	0.02545244	
13.759999	0.02612466	
13.780000	0.00936544	
13.799999	-0.00995618	
13.820000	-0.02435994	
13.840000	-0.02405351	
13.860000	-0.01385677	
13.880000	0.00293356	
13.900000	0.01955211	
13.920000	0.02485007	
13.940000	0.01527250	
13.960000	-0.00379258	
13.980000	-0.01717818	
14.000000	-0.02190608	
14.020000	-0.01373494	
14.040000	-0.00190353	
14.059999	0.01459730	
14.080000	0.02310693	
14.099999	0.01695973	
14.120000	-0.00178140	
14.139999	-0.01728201	
14.160000	-0.02542299	
14.179999	-0.01705122	
14.200000	-0.00356245	
14.219999	0.01698434	
14.240000	0.02928698	
14.259999	0.02854669	
14.280000	0.01288605	
14.299999	-0.00837123	
14.320000	-0.02226883	
14.340000	-0.02146471	
14.360000	-0.00997883	
14.380000	0.00801998	
14.400000	0.02142853	
14.420000	0.02833611	
14.440000	0.02101463	
14.460000	0.00274611	
14.480000	-0.01391441	
14.500000	-0.02232814	
14.520000	-0.01393479	
14.540000	0.00307375	
14.559999	0.02260774	
14.580000	0.03494763	
14.599999	0.03299141	
14.620000	0.01498634	
14.639999	-0.00715822	
14.660000	-0.02116823	
14.679999	-0.01853734	
14.700000	-0.00379479	
14.719999	0.01369023	
14.740000	0.02807593	
14.759999	0.03080684	
14.780000	0.01775324	
14.799999	-0.00286388	
14.820000	-0.02028251	
14.839999	-0.02662659	
14.860000	-0.01898146	
14.880000	-0.00484705	
14.900000	0.01306593	
14.920000	0.02193147	
14.940000	0.01571310	
14.960000	-0.00201023	
14.980000	-0.01926351	
15.000000	-0.02714032	
15.020000	-0.02223843	
15.040000	-0.00922638	
15.059999	0.00829756	
15.080000	0.01990449	
15.099999	0.01573443	
15.120000	-0.00174588	
15.139999	-0.01924175	
15.160000	-0.02826881	
15.179999	-0.02243567	
15.200000	-0.01237273	
15.219999	0.00265849	
15.240000	0.01108241	
15.259999	0.01002407	
15.280000	-0.00045455	
15.299999	-0.01360059	
15.320000	-0.02200752	
15.339999	-0.02429110	
15.360000	-0.01883459	
15.380000	-0.00737715	
15.400000	0.00301623	
15.420000	0.00392610	
15.440000	-0.00678438	
15.460000	-0.01754642	
15.480000	-0.02456558	
15.500000	-0.01993728	
15.520000	-0.00832266	
15.540000	0.01224661	
15.559999	0.02732939	
15.580000	0.02847791	
15.599999	0.01074052	
15.620000	-0.01017386	
15.639999	-0.02346122	
15.660000	-0.02491760	
15.679999	-0.01723933	
15.700000	-0.00295204	
15.719999	0.01439559	
15.740000	0.02435279	
15.759999	0.01989669	
15.780000	0.00002128	
15.799999	-0.01731598	
15.820000	-0.02697545	
15.839999	-0.02137226	
15.860000	-0.00944519	
15.880000	0.00570291	
15.900000	0.01536101	
15.920000	0.01145363	
15.940000	-0.00535560	
15.960000	-0.02004522	
15.980000	-0.02824086	
16.000000	-0.02611792	
16.020000	-0.01469022	
16.039999	0.00312901	
16.059999	0.02270424	
16.080000	0.02856773	
16.100000	0.01966017	
16.119999	-0.00106937	
16.139999	-0.01872873	
16.160000	-0.02495182	
16.180000	-0.01630872	
16.199999	0.00000149	
16.219999	0.01830083	
16.240000	0.02900505	
16.260000	0.02401680	
16.279999	0.00324398	
16.299999	-0.01644737	
16.320000	-0.02708811	
16.340000	-0.01977253	
16.359999	-0.00667000	
16.379999	0.01316112	
16.400000	0.02599823	
16.420000	0.02716589	
16.440001	0.01088220	
16.459999	-0.01006067	
16.480000	-0.02480292	
16.500000	-0.02329487	
16.520000	-0.01253498	
16.539999	0.00578302	
16.559999	0.02011544	
16.580000	0.02508557	
16.600000	0.01411992	
16.619999	-0.00623000	
16.639999	-0.01949531	
16.660000	-0.02365124	
16.680000	-0.01809639	
16.699999	-0.00701761	
16.719999	0.00916767	
16.740000	0.02429122	
16.760000	0.02751982	
16.779999	0.01317942	
16.799999	-0.00679862	
16.820000	-0.02213019	
16.840000	-0.02381963	
16.859999	-0.01209104	
16.879999	0.00531173	
16.900000	0.02328032	
16.920000	0.03014219	
16.940001	0.02004838	
16.959999	-0.00072348	
16.980000	-0.01962769	
17.000000	-0.02796614	
17.020000	-0.02367544	
17.039999	-0.01131564	
17.059999	0.00969476	
17.080000	0.02844483	
17.100000	0.03663349	
17.119999	0.02701044	
17.139999	0.00318623	
17.160000	-0.01763338	
17.180000	-0.02824032	
17.199999	-0.02431041	
17.219999	-0.01342964	
17.240000	0.00259012	
17.260000	0.01736182	
17.279999	0.02275097	
17.299999	0.01258469	
17.320000	-0.00544959	
17.340000	-0.02053320	
17.359999	-0.02559602	
17.379999	-0.01775682	
17.400000	-0.00515777	
17.420000	0.00945538	
17.440001	0.01480502	
17.459999	0.00658971	
17.480000	-0.00940251	
17.500000	-0.02259147	
17.520000	-0.02746922	
17.539999	-0.02140188	
17.559999	-0.00764138	
17.580000	0.01001120	
17.600000	0.02167934	
17.619999	0.01628804	
17.639999	-0.00121045	
17.660000	-0.01890081	
17.680000	-0.02720731	
17.699999	-0.02063519	
17.719999	-0.00508702	
17.740000	0.01711881	
17.760000	0.03290206	
17.779999	0.03257614	
17.799999	0.01534384	
17.820000	-0.00789970	
17.840000	-0.02318335	
17.859999	-0.02529836	
17.879999	-0.01563013	
17.900000	0.00030375	
17.920000	0.01575500	
17.940001	0.02214575	
17.959999	0.01569957	
17.980000	-0.00305057	
18.000000	-0.01835829	
18.020000	-0.02635092	
18.039999	-0.01944041	
18.059999	-0.00518358	
18.080000	0.01122981	
18.100000	0.02071661	
18.119999	0.01615614	
18.139999	-0.00111794	
18.160000	-0.01698357	
18.180000	-0.02605987	
18.199999	-0.02263302	
18.219999	-0.01277459	
18.240000	0.00235105	
18.260000	0.01691699	
18.279999	0.02266771	
18.299999	0.01392967	
18.320000	-0.00445193	
18.340000	-0.02060848	
18.359999	-0.02802718	
18.379999	-0.02399367	
18.400000	-0.01158524	
18.420000	0.01032192	
18.440001	0.03026676	
18.459999	0.03841251	
18.480000	0.02733368	
18.500000	0.00260848	
18.520000	-0.01800829	
18.539999	-0.02722329	
18.559999	-0.02139324	
18.580000	-0.00868833	
18.600000	0.00885111	
18.619999	0.02448487	
18.639999	0.02877510	
18.660000	0.01549751	
18.680000	-0.00530714	
18.699999	-0.02192020	
18.719999	-0.02591544	
18.740000	-0.01698905	
18.760000	0.00179577	
18.779999	0.02428782	
18.799999	0.03879350	
18.820000	0.03432721	
18.840000	0.01141578	
18.859999	-0.01247877	
18.879999	-0.02661240	
18.900000	-0.02296132	
18.920000	-0.01096112	
18.939999	0.00810164	
18.959999	0.02421272	
18.980000	0.02864295	
19.000000	0.01421553	
19.020000	-0.00680792	
19.039999	-0.02292085	
19.059999	-0.02550483	
19.080000	-0.01819736	
19.100000	-0.00241804	
19.119999	0.01477396	
19.139999	0.02571106	
19.160000	0.02093142	
19.180000	0.00073677	
19.199999	-0.01769191	
19.219999	-0.02762860	
19.240000	-0.02074659	
19.260000	-0.00613052	
19.279999	0.01197070	
19.299999	0.02323842	
19.320000	0.01768839	
19.340000	-0.00166661	
19.359999	-0.01910359	
19.379999	-0.02748734	
19.400000	-0.02401060	
19.420000	-0.01317352	
19.439999	0.00362384	
19.459999	0.02014226	
19.480000	0.02588034	
19.500000	0.01376319	
19.520000	-0.00617111	
19.539999	-0.02270627	
19.559999	-0.02744198	
19.580000	-0.02124143	
19.600000	-0.00929320	
19.619999	0.00660855	
19.639999	0.01692003	
19.660000	0.01277125	
19.680000	-0.00356245	
19.699999	-0.02028835	
19.719999	-0.02832192	
19.740000	-0.02558571	
19.760000	-0.01617080	
19.779999	-0.00081384	
19.799999	0.01181024	
19.820000	0.01314294	
19.840000	-0.00082558	
19.859999	-0.01633090	
19.879999	-0.02660757	
19.900000	-0.02715546	
19.920000	-0.02141428	
19.939999	-0.00866777	
19.959999	0.00724357	
19.980000	0.01590848	
20.000000	0.01026732	
20.020000	-0.00623965	
