Time	Knöchel li X	Knöchel li Y	Knöchel li Weg	Knöchel li v(X)	Knöchel li v(Y)	Knöchel li v(Bahn)	Knöchel li a(X)	Knöchel li a(Y)	Knöchel li a(Bahn)
4.200000	-0.64374161	-0.54854119	7.08015776	1.43698525	0.03881329	1.43750930	3.84563708	1.02122009	3.84434962	
4.220000	-0.61391866	-0.54768991	7.10999298	1.49900460	0.04537402	1.49969113	2.81782818	0.59433174	2.82933354	
4.240000	-0.58341670	-0.54691738	7.14050484	1.54774845	0.04770977	1.54848361	2.17245817	0.38851041	2.18447661	
4.260000	-0.55191642	-0.54598171	7.17201900	1.58379078	0.05354805	1.58469570	1.62207317	0.38502544	1.63637030	
4.280000	-0.51968187	-0.54491460	7.20427132	1.61018562	0.06369200	1.61144483	1.09143913	0.49329689	1.11240649	
4.300000	-0.48703256	-0.54351181	7.23695087	1.62758434	0.07587346	1.62935185	0.63627291	0.61030078	0.66598928	
4.320000	-0.45420113	-0.54188222	7.26982260	1.63412952	0.08898126	1.63655031	0.25965214	0.69399095	0.29897827	
4.340000	-0.42140573	-0.53991508	7.30267715	1.63328385	0.10333306	1.63654935	-0.04495132	0.75685811	0.00518461	
4.360000	-0.38875094	-0.53777218	7.33540201	1.62808192	0.11914517	1.63243568	-0.25718749	0.82307178	-0.19387396	
4.380000	-0.35626772	-0.53528625	7.36798000	1.62031436	0.13626659	1.62603414	-0.38606808	0.88785964	-0.30772176	
4.400000	-0.32394072	-0.53242636	7.40043306	1.61141455	0.15466207	1.61881971	-0.47427347	0.93237239	-0.38091823	
4.420000	-0.29176483	-0.52909464	7.43278122	1.60149455	0.17469642	1.61099458	-0.54215670	0.95777476	-0.43424252	
4.440000	-0.25982299	-0.52540618	7.46493530	1.59013951	0.19459866	1.60200262	-0.60295737	0.98019004	-0.47913921	
4.460000	-0.22808774	-0.52130193	7.49693489	1.57708323	0.21378936	1.59150791	-0.67980957	1.01142406	-0.53631842	
4.480000	-0.19667913	-0.51681662	7.52866220	1.56307817	0.23307319	1.58035958	-0.79821116	1.07093191	-0.62679178	
4.500000	-0.16555449	-0.51199305	7.56015825	1.54750085	0.25422263	1.56824362	-0.99491590	1.18634248	-0.77951419	
4.520000	-0.13477214	-0.50676250	7.59138203	1.52798975	0.27839294	1.55314362	-1.34166026	1.36885166	-1.05605876	
4.540000	-0.10426116	-0.50106329	7.62242079	1.50122190	0.30688208	1.53226757	-1.93770754	1.62137246	-1.53870118	
4.560000	-0.07428690	-0.49469915	7.65306330	1.46189284	0.34097084	1.50113022	-2.86132383	1.95188677	-2.27353430	
4.580000	-0.04513473	-0.48759693	7.68306828	1.40171826	0.38201967	1.45284307	-4.16197872	2.38528395	-3.23996711	
4.600000	-0.01728799	-0.47964874	7.71202707	1.31055593	0.43221173	1.37998688	-5.85775375	2.93123889	-4.31728315	
4.620000	0.00863665	-0.47067675	7.73946047	1.18030047	0.49411303	1.27955341	-7.89430237	3.53692222	-5.20389843	
4.640000	0.03164922	-0.46043766	7.76464796	1.00373602	0.57163554	1.15509880	-10.11333370	4.05270290	-5.41179085	
4.660000	0.05061800	-0.44848922	7.78706646	0.77699089	0.66395396	1.02203214	-12.29618549	4.24167490	-4.52997637	
4.680000	0.06449568	-0.43448785	7.80678034	0.50200260	0.76296687	0.91330445	-14.21487045	3.81387782	-2.57995510	
4.700000	0.07218783	-0.41797686	7.82499504	0.18888465	0.85066020	0.87137830	-15.64518738	2.51078773	0.01836071	
4.720000	0.07299174	-0.39938465	7.84360456	-0.14850296	0.90365291	0.91577381	-16.41257668	0.24279645	2.74959993	
4.740000	0.06644576	-0.37954310	7.86449814	-0.49444866	0.89659435	1.02389491	-16.46606827	-2.81881142	5.17256594	
4.760000	0.05280031	-0.36041588	7.88799381	-0.83240288	0.81034404	1.16170216	-15.88744259	-6.26486921	7.03637409	
4.780000	0.03233073	-0.34379816	7.91435957	-1.14800882	0.63992351	1.31431592	-14.82887459	-9.56841755	8.41046715	
4.800000	0.00571642	-0.33191279	7.94350719	-1.43366933	0.39777479	1.48782814	-13.50433731	-12.19677258	9.56606197	
4.820000	-0.02630631	-0.32609558	7.97605419	-1.68777728	0.10833438	1.69125056	-12.17533398	-13.74523830	10.65956497	
4.840000	-0.06289183	-0.32717395	8.01265526	-1.91229534	-0.19994643	1.92271996	-11.05810928	-14.04200363	11.59036827	
4.860000	-0.10356683	-0.33478117	8.05403519	-2.11503983	-0.49767858	2.17280412	-10.25158787	-13.14486885	12.12939358	
4.880000	-0.14790046	-0.34839004	8.10041046	-2.30690384	-0.76056761	2.42904687	-9.74904919	-11.22381973	12.11244678	
4.900000	-0.19580060	-0.36698377	8.15179253	-2.49614263	-0.97098780	2.67834759	-9.40525055	-8.48643398	11.45768642	
4.920000	-0.24742164	-0.38943404	8.20808411	-2.68498611	-1.11800683	2.90845132	-8.89355564	-5.16724682	10.07750988	
4.940000	-0.30303842	-0.41423354	8.26897907	-2.86925864	-1.19133246	3.10675359	-7.76984787	-1.54003632	7.85279608	
4.960000	-0.36259735	-0.43981540	8.33379936	-3.03291297	-1.18441856	3.25598049	-5.57488298	2.05327320	4.63576508	
4.980000	-0.42565238	-0.46452266	8.40152264	-3.14725709	-1.09738290	3.33308816	-1.91621602	5.16881371	0.26769924	
5.000000	-0.49114677	-0.48648259	8.47060013	-3.17449307	-0.94378823	3.31181860	3.35140085	7.33917141	-5.28523302	
5.020000	-0.55696708	-0.50421792	8.53876781	-3.07421160	-0.75053346	3.16450262	9.90550423	8.24876213	-11.72667885	
5.040000	-0.62002945	-0.51677841	8.60306931	-2.81207156	-0.55573660	2.86645937	16.95825958	7.86294651	-18.39151192	
5.060000	-0.67629534	-0.52475935	8.65989876	-2.37937903	-0.39270949	2.41156912	23.42333984	6.48813581	-24.51213074	
5.080000	-0.72153735	-0.52961123	8.70540047	-1.80467355	-0.28073081	1.82637799	28.11164093	4.71759319	-27.69321060	
5.100000	-0.75218296	-0.53352606	8.73629475	-1.14545953	-0.21937828	1.16627800	30.09142303	3.17926574	-23.02272034	
5.120000	-0.76722956	-0.53731525	8.75181103	-0.47634026	-0.19034885	0.51296467	29.12733650	2.22902942	-13.31328773	
5.140000	-0.76797634	-0.54142189	8.75598526	0.12566169	-0.16599143	0.20819224	25.71542549	1.88771081	-4.12348747	
5.160000	-0.75711656	-0.54502422	8.76742649	0.60683864	-0.12872462	0.62034118	20.78438568	1.93074965	4.62231445	
5.180000	-0.73809862	-0.54761964	8.78662109	0.95538610	-0.07992533	0.95872343	15.44801617	2.01903653	11.13485336	
5.200000	-0.71430743	-0.54837734	8.81042480	1.18792927	-0.03042766	1.18831885	10.72104836	1.87791979	10.99294567	
5.220000	-0.68800473	-0.54787606	8.83673191	1.33305585	0.00870575	1.33308423	7.15081930	1.48630774	7.12783861	
5.240000	-0.65991867	-0.54682654	8.86483765	1.42382407	0.03233898	1.42419124	4.74904299	1.02260709	4.74586535	
5.260000	-0.63047773	-0.54602194	8.89428997	1.48873222	0.04117487	1.48930156	3.26701784	0.67092842	3.27828312	
5.280000	-0.59996325	-0.54536438	8.92481136	1.54112172	0.04512467	1.54178226	2.38538384	0.51739520	2.40104342	
5.300000	-0.56861341	-0.54461592	8.95617008	1.58218002	0.05231845	1.58304477	1.77954221	0.55438828	1.80146480	
5.320000	-0.53643048	-0.54357046	8.98836994	1.61221325	0.06625004	1.61357391	1.23973346	0.69298208	1.27208436	
5.340000	-0.50365770	-0.54202288	9.02117920	1.63152444	0.08420742	1.63369608	0.73877394	0.81852305	0.78273880	
5.360000	-0.47067159	-0.54016638	9.05421734	1.64002538	0.10344332	1.64328444	0.31990746	0.87335473	0.37420577	
5.380000	-0.43768489	-0.53783953	9.08728600	1.63947046	0.12127231	1.64394963	0.00875542	0.85117614	0.07005232	
5.400000	-0.40493822	-0.53525573	9.12013435	1.63429046	0.13778378	1.64008832	-0.18069041	0.77464026	-0.11718418	
5.420000	-0.37239066	-0.53227705	9.15281773	1.62760377	0.15304430	1.63478339	-0.26204824	0.66621512	-0.20142934	
5.440000	-0.33996201	-0.52910501	9.18540096	1.62179375	0.16585061	1.63025188	-0.29134044	0.53873712	-0.23812941	
5.460000	-0.30756414	-0.52557427	9.21799088	1.61702240	0.17562875	1.62653220	-0.32805887	0.40561306	-0.28481573	
5.480000	-0.27525324	-0.52190220	9.25051022	1.61177409	0.18170990	1.62198460	-0.40700170	0.31126049	-0.37076360	
5.500000	-0.24298522	-0.51812243	9.28299904	1.60358346	0.18504329	1.61422455	-0.54188848	0.30984706	-0.50227821	
5.520000	-0.21095945	-0.51439971	9.31524086	1.59139597	0.18825375	1.60249197	-0.74178249	0.44845027	-0.67939234	
5.540000	-0.17913070	-0.51072305	9.34728146	1.57476151	0.19596012	1.58690715	-1.02828097	0.76515085	-0.91072035	
5.560000	-0.14780860	-0.50694221	9.37883091	1.55344367	0.21208876	1.56785488	-1.44635093	1.25684595	-1.22560966	
5.580000	-0.11687841	-0.50273532	9.41004562	1.52397072	0.24067055	1.54285741	-2.09481597	1.87810719	-1.70117950	
5.600000	-0.08657867	-0.49781746	9.44074154	1.48108375	0.28473848	1.50820589	-3.10786605	2.57887292	-2.42883468	
5.620000	-0.05696021	-0.49187782	9.47095013	1.41679633	0.34420350	1.45800817	-4.57138443	3.31815648	-3.40589547	
5.640000	-0.02879824	-0.48460853	9.50003529	1.31848919	0.41829851	1.38325250	-6.47437572	4.02936888	-4.45992184	
5.660000	-0.00265863	-0.47560024	9.52768326	1.17361701	0.50668001	1.27831984	-8.72963047	4.61023235	-5.23277712	
5.680000	0.02019819	-0.46474823	9.55298519	0.97531992	0.60857970	1.14961660	-11.14446259	4.91481733	-5.20750237	
5.700000	0.03851881	-0.45167351	9.57549286	0.72367781	0.71811354	1.01950800	-13.41751671	4.73394871	-4.02175140	
5.720000	0.05092110	-0.43626115	9.59527588	0.42348078	0.82335681	0.92587924	-15.24420071	3.82702923	-1.83762991	
5.740000	0.05663566	-0.41828749	9.61413574	0.08765741	0.90580541	0.91003698	-16.41887283	2.02010775	0.81737256	
5.760000	0.05506608	-0.39847594	9.63400936	-0.26465252	0.94214511	0.97861040	-16.83166885	-0.67653877	3.42372227	
5.780000	0.04601349	-0.37798479	9.65641117	-0.61404997	0.90949082	1.09737456	-16.47363472	-4.01728630	5.57283306	
5.800000	0.02968771	-0.35880882	9.68159580	-0.94591624	0.79280329	1.23421824	-15.48715973	-7.55032301	7.10491180	
5.820000	0.00689687	-0.34295303	9.70935917	-1.24834299	0.59296727	1.38201678	-14.13112736	-10.72795582	8.25052166	
5.840000	-0.02158358	-0.33241609	9.73972607	-1.51488924	0.32683972	1.54974627	-12.66849995	-13.03481960	9.32530212	
5.860000	-0.05494694	-0.32847378	9.77332115	-1.74728358	0.02271458	1.74743116	-11.31709194	-14.11682224	10.37000179	
5.880000	-0.09248815	-0.33154264	9.81098747	-1.95386839	-0.28850150	1.97505307	-10.23517609	-13.87006187	11.17859936	
5.900000	-0.13368355	-0.34113166	9.85328388	-2.14315271	-0.57664067	2.21937323	-9.46673393	-12.42039299	11.49365520	
5.920000	-0.17833263	-0.35632867	9.90044880	-2.32289076	-0.81786776	2.46266699	-8.90662956	-10.01410294	11.13013935	
5.940000	-0.22654614	-0.37600434	9.95252228	-2.49704576	-0.99692768	2.68869901	-8.32903576	-6.93595505	10.01863670	
5.960000	-0.27827698	-0.39869452	10.00901031	-2.66476679	-1.10597503	2.88516259	-7.43287897	-3.49455643	8.16557312	
5.980000	-0.33352211	-0.42286214	10.06931019	-2.81670451	-1.14038444	3.03879929	-5.87288094	-0.01701439	5.56575918	
6.000000	-0.39179987	-0.44688556	10.13234520	-2.93526936	-1.09995186	3.13459730	-3.30034471	3.14405727	2.14516425	
6.020000	-0.45259881	-0.46930873	10.19714737	-2.99524283	-0.99239284	3.15536427	0.55389678	5.61174011	-2.20374584	
6.040000	-0.51446778	-0.48865005	10.26196957	-2.96603084	-0.83643192	3.08171344	5.69477844	7.05923510	-7.44842911	
6.060000	-0.57542771	-0.50385916	10.32479858	-2.81454229	-0.66044974	2.89099336	11.74312592	7.34539795	-13.27744007	
6.080000	-0.63243902	-0.51461250	10.38281536	-2.51526928	-0.49657777	2.56381917	17.97540474	6.59671164	-19.09614944	
6.100000	-0.68206120	-0.52177095	10.43295097	-2.06934237	-0.36921063	2.10202146	23.42994881	5.20412827	-24.26606560	
6.120000	-0.72045666	-0.52687687	10.47168446	-1.50766158	-0.28717086	1.53476727	27.07949257	3.72027993	-24.92086601	
6.140000	-0.74493229	-0.53153354	10.49659920	-0.88467145	-0.24297550	0.91743153	28.21398735	2.62722659	-18.56267548	
6.160000	-0.75510001	-0.53624237	10.50780392	-0.26837379	-0.21649814	0.34481290	26.76500702	2.11508489	-9.53158760	
6.180000	-0.75232691	-0.54086012	10.51319027	0.27390161	-0.18490198	0.33047062	23.25097466	2.07591772	-1.01213360	
6.200000	-0.73932052	-0.54469740	10.52675056	0.70126849	-0.13761267	0.71464312	18.54337692	2.23786664	7.03576612	
6.220000	-0.71920556	-0.54713953	10.54701328	1.00784314	-0.08087999	1.01108325	13.64951134	2.30212879	11.25786209	
6.240000	-0.69505501	-0.54781026	10.57117271	1.21094239	-0.02753162	1.21125531	9.42783165	2.07855535	9.54018211	
6.260000	-0.66862392	-0.54720944	10.59761047	1.33766818	0.01294563	1.33773077	6.29046774	1.59727931	6.24923754	
6.280000	-0.64062482	-0.54616857	10.62562847	1.41792440	0.03757922	1.41842234	4.20798779	1.05702627	4.20748138	
6.300000	-0.61136377	-0.54529208	10.65490246	1.47668803	0.04786226	1.47746348	2.94612575	0.64051563	2.95811868	
6.320000	-0.58120501	-0.54445738	10.68507290	1.52449501	0.05110177	1.52535129	2.21174502	0.40798783	2.22401929	
6.340000	-0.55025685	-0.54342657	10.71603775	1.56285262	0.05544819	1.56383598	1.71293640	0.33988947	1.72524917	
6.360000	-0.51849699	-0.54225188	10.74781895	1.59259200	0.06376974	1.59386826	1.26907778	0.37858441	1.28443098	
6.380000	-0.48617688	-0.54089373	10.78016758	1.61376262	0.07360599	1.61544037	0.85175651	0.44044924	0.87147617	
6.400000	-0.45353281	-0.53936988	10.81284714	1.62601435	0.08325325	1.62814426	0.48688135	0.46967059	0.51034915	
6.420000	-0.42080444	-0.53757441	10.84562492	1.63019192	0.09233426	1.63280475	0.20109904	0.46622968	0.22722772	
6.440000	-0.38819581	-0.53558850	10.87829399	1.62928855	0.10148431	1.63244605	0.00680188	0.45635143	0.03522881	
6.460000	-0.35561442	-0.53345340	10.91094494	1.62609744	0.11071981	1.62986255	-0.11131908	0.45984328	-0.07976042	
6.480000	-0.32319021	-0.53122526	10.94344521	1.62339365	0.11967143	1.62779856	-0.18094274	0.48514944	-0.14430924	
6.500000	-0.29074010	-0.52874017	10.97599030	1.62020981	0.12885028	1.62532532	-0.23700933	0.53190374	-0.19273601	
6.520000	-0.25837767	-0.52606547	11.00846291	1.61530578	0.13939932	1.62130964	-0.32304266	0.61678284	-0.26611179	
6.540000	-0.22596233	-0.52315211	11.04100895	1.60841000	0.15224063	1.61559892	-0.46014670	0.77479565	-0.37950611	
6.560000	-0.19385985	-0.52007455	11.07325840	1.59868085	0.16769314	1.60745180	-0.63982731	1.02750969	-0.51662749	
6.580000	-0.16195230	-0.51664954	11.10534954	1.58461559	0.18842933	1.59577954	-0.88835520	1.36594546	-0.69611347	
6.600000	-0.13039307	-0.51277101	11.13714600	1.56537795	0.21807294	1.58049488	-1.28294027	1.78523576	-0.98211080	
6.620000	-0.09913111	-0.50831568	11.16872406	1.53962862	0.25853467	1.56118429	-1.92401373	2.28254461	-1.45098853	
6.640000	-0.06846276	-0.50292712	11.19986248	1.50142288	0.30897719	1.53288543	-2.90675688	2.81515765	-2.16398311	
6.660000	-0.03852301	-0.49633569	11.23051929	1.44088650	0.37043935	1.48774302	-4.30653334	3.34513354	-3.13058281	
6.680000	-0.00979868	-0.48834249	11.26033497	1.34634769	0.44338858	1.41747856	-6.13583565	3.87947464	-4.21577930	
6.700000	0.01698513	-0.47891819	11.28872871	1.20874882	0.52621979	1.31832504	-8.28478241	4.38509417	-5.05951500	
6.720000	0.04054631	-0.46770608	11.31482124	1.02125633	0.61934203	1.19438231	-10.53355789	4.70779991	-5.18649435	
6.740000	0.05970860	-0.45452327	11.33808041	0.78252614	0.72253454	1.06508374	-12.64095974	4.63571119	-4.29684877	
6.760000	0.07342237	-0.43915951	11.35867405	0.49964032	0.82747531	0.96662080	-14.39598370	3.93309593	-2.48581409	
6.780000	0.08084197	-0.42135602	11.37796211	0.18545800	0.91461831	0.93323165	-15.62353134	2.35456014	-0.15939170	
6.800000	0.08140783	-0.40139374	11.39793205	-0.14703196	0.96115810	0.97233909	-16.23431206	-0.20000604	2.23220897	
6.820000	0.07501270	-0.38034952	11.41992664	-0.48503113	0.94262922	1.06009674	-16.24477959	-3.52506161	4.39321280	
6.840000	0.06172303	-0.36031565	11.44396782	-0.81587332	0.83916628	1.17040563	-15.72872448	-7.15838337	6.23555803	
6.860000	0.04181582	-0.34327579	11.47017193	-1.12914479	0.64649731	1.30112517	-14.79066086	-10.53222561	7.85241365	
6.880000	0.01566922	-0.33146355	11.49886322	-1.41736221	0.38091800	1.46765602	-13.58142853	-13.06819057	9.37330055	
6.900000	-0.01602431	-0.32632202	11.53097153	-1.67612517	0.07185163	1.67766452	-12.27944851	-14.33443451	10.73780155	
6.920000	-0.05256669	-0.32848111	11.56757736	-1.90516567	-0.24737893	1.92115915	-11.04600143	-14.19635010	11.67192173	
6.940000	-0.09321068	-0.33742514	11.60919380	-2.10884690	-0.54365897	2.17779708	-9.99672413	-12.79605961	11.92043781	
6.960000	-0.13750863	-0.35213780	11.65587139	-2.29408407	-0.79219741	2.42701435	-9.16046524	-10.41586208	11.41859055	
6.980000	-0.18520758	-0.37135383	11.70729542	-2.46728230	-0.97838622	2.65418935	-8.43410397	-7.38556194	10.24196911	
7.000000	-0.23629959	-0.39362508	11.76303005	-2.63195610	-1.09568822	2.85091662	-7.58483267	-4.02367973	8.48038864	
7.020000	-0.29068998	-0.41758269	11.82246304	-2.78440332	-1.14131153	3.00923467	-6.29094696	-0.60801160	6.14810038	
7.040000	-0.34822166	-0.44172817	11.88485622	-2.91184402	-1.11562204	3.11824441	-4.17446136	2.56686068	3.14242506	
7.060000	-0.40843293	-0.46460244	11.94926643	-2.99296308	-1.02324986	3.16304731	-0.88233119	5.16006660	-0.71360934	
7.080000	-0.47028431	-0.48480034	12.01433182	-2.99938560	-0.87714458	3.12501144	3.72804856	6.85385418	-5.50770426	
7.100000	-0.53200924	-0.50112587	12.07817936	-2.89670300	-0.70278865	2.98073816	9.42890549	7.45368671	-11.06033325	
7.120000	-0.59105635	-0.51300234	12.13840866	-2.65410805	-0.53150386	2.70680356	15.63367558	6.97202921	-16.89205360	
7.140000	-0.64412177	-0.52082473	12.19204712	-2.26210499	-0.38999179	2.29547644	21.47154617	5.70804262	-22.36034775	
7.160000	-0.68732178	-0.52614236	12.23557281	-1.74165070	-0.29271308	1.76607704	25.89361191	4.19217014	-25.75710106	
7.180000	-0.71739376	-0.53048873	12.26595688	-1.13700330	-0.23821335	1.16168928	28.02073097	2.93785834	-22.06997108	
7.200000	-0.73316813	-0.53482556	12.28231621	-0.51099187	-0.20858240	0.55192327	27.55822945	2.22305632	-13.08789539	
7.220000	-0.73551911	-0.53918862	12.28727245	0.06536391	-0.17973179	0.19124842	24.82577133	2.04244018	-4.35078859	
7.240000	-0.72638190	-0.54307997	12.29720402	0.53945214	-0.13768171	0.55674487	20.52755547	2.16943526	3.94505906	
7.260000	-0.70882040	-0.54567742	12.31495667	0.89494354	-0.08377504	0.89885604	15.62061977	2.27757883	10.61933994	
7.280000	-0.68605113	-0.54653597	12.33774185	1.14069343	-0.02891718	1.14105988	11.08418560	2.12762332	11.14723969	
7.300000	-0.66043764	-0.54596931	12.36336136	1.29655349	0.01581758	1.29664993	7.51490736	1.70415699	7.50792789	
7.320000	-0.63284969	-0.54477245	12.39097500	1.39238858	0.04388043	1.39307988	5.00586557	1.16989589	5.00767088	
7.340000	-0.60385817	-0.54359400	12.41999054	1.45899546	0.05601195	1.46007025	3.41374660	0.70753044	3.42890000	
7.360000	-0.57403290	-0.54251820	12.44983482	1.51234829	0.05981646	1.51353073	2.50363660	0.41510165	2.51733851	
7.380000	-0.54340523	-0.54141647	12.48048210	1.55441260	0.06347743	1.55570817	1.93145096	0.30685130	1.94323885	
7.400000	-0.51179391	-0.54016042	12.51211834	1.58782995	0.07015117	1.58937883	1.42174017	0.32951033	1.43590605	
7.420000	-0.47940710	-0.53864592	12.54454041	1.61346066	0.07834953	1.61536181	0.92781496	0.39699787	0.94688797	
7.440000	-0.44671696	-0.53694683	12.57727432	1.62735605	0.08711414	1.62968600	0.49148631	0.45605913	0.51607966	
7.460000	-0.41388658	-0.53508472	12.61015701	1.62935507	0.09625997	1.63219607	0.12233352	0.51013249	0.15357827	
7.480000	-0.38123411	-0.53315747	12.64286613	1.62482786	0.10641561	1.62830889	-0.14487250	0.57336628	-0.10510778	
7.500000	-0.34886563	-0.53097975	12.67530823	1.61804414	0.11832337	1.62236476	-0.27726579	0.63395262	-0.22824696	
7.520000	-0.31668457	-0.52854019	12.70758152	1.61107039	0.13240770	1.61650229	-0.32183218	0.67824262	-0.26406536	
7.540000	-0.28455925	-0.52571309	12.73983097	1.60490859	0.14762922	1.61168420	-0.35680568	0.70722920	-0.29054919	
7.560000	-0.25244838	-0.52258831	12.77209377	1.59912193	0.16206050	1.60731280	-0.42225105	0.73417264	-0.34593976	
7.580000	-0.22043896	-0.51913804	12.80428886	1.59117186	0.17582321	1.60085654	-0.52900541	0.78777075	-0.43693712	
7.600000	-0.18867572	-0.51549071	12.83626080	1.57946634	0.19037369	1.59089792	-0.68929714	0.91026968	-0.56837082	
7.620000	-0.15711859	-0.51163226	12.86805248	1.56383085	0.20813735	1.57762098	-0.91708964	1.12827933	-0.74528277	
7.640000	-0.12600958	-0.50742501	12.89944458	1.54454577	0.23167385	1.56182408	-1.23917913	1.43782914	-0.98512232	
7.660000	-0.09523445	-0.50269353	12.93058109	1.51929259	0.26310509	1.54190600	-1.72888660	1.81855917	-1.34818542	
7.680000	-0.06502004	-0.49721545	12.96128845	1.48422122	0.30339509	1.51491296	-2.48380613	2.24297976	-1.91055357	
7.700000	-0.03539388	-0.49082077	12.99159718	1.43287647	0.35270834	1.47564840	-3.58338785	2.70066404	-2.70455575	
7.720000	-0.00688288	-0.48339003	13.02106094	1.35588932	0.41104278	1.41682458	-5.06995726	3.19247293	-3.67599559	
7.740000	0.02004291	-0.47468862	13.04935741	1.24444342	0.47851047	1.33327103	-6.92810488	3.69042802	-4.63533163	
7.760000	0.04443481	-0.46458608	13.07575893	1.09014249	0.55738705	1.22437370	-9.04977036	4.11153507	-5.20225382	
7.780000	0.06534389	-0.45280233	13.09976006	0.88746393	0.64751941	1.09857798	-11.26311398	4.30715942	-4.90987349	
7.800000	0.08171815	-0.43916413	13.12106991	0.63557875	0.74374819	0.97832596	-13.36026382	4.04781055	-3.52073836	
7.820000	0.09244688	-0.42322052	13.14028740	0.34038576	0.83439517	0.90115356	-15.10513878	3.06734633	-1.24006569	
7.840000	0.09659978	-0.40518585	13.15879440	0.01132289	0.90128893	0.90136003	-16.28446770	1.20161772	1.46422577	
7.860000	0.09357230	-0.38556013	13.17865181	-0.33718726	0.92067271	0.98047614	-16.77807236	-1.51432526	4.12488079	
7.880000	0.08318002	-0.36576799	13.20100689	-0.68785948	0.86923999	1.10848045	-16.57023621	-4.82361937	6.36923170	
7.900000	0.06551316	-0.34751847	13.22640705	-1.02369761	0.73519939	1.26034713	-15.74183559	-8.26709938	8.05634212	
7.920000	0.04113968	-0.33303344	13.25475979	-1.33311653	0.52136904	1.43144166	-14.48449421	-11.25975132	9.34210777	
7.940000	0.01080333	-0.32420021	13.28635597	-1.60911167	0.24573161	1.62776673	-13.06145191	-13.28568077	10.43418407	
7.960000	-0.02451687	-0.32208493	13.32173920	-1.85117984	-0.06251556	1.85223508	-11.71123695	-14.05274868	11.32958412	
7.980000	-0.06427465	-0.32696921	13.36179543	-2.06513309	-0.36843142	2.09774089	-10.59181881	-13.50104523	11.85612011	
8.000000	-0.10775681	-0.33823004	13.40671253	-2.26072645	-0.64355367	2.35054159	-9.76883411	-11.77782917	11.84621143	
8.020000	-0.15490878	-0.35477600	13.45668316	-2.44549417	-0.86759031	2.59483242	-9.16017914	-9.18565369	11.21700764	
8.040000	-0.20555405	-0.37516007	13.51127625	-2.62419271	-1.02727950	2.81810045	-8.52323818	-6.05389166	9.93845940	
8.059999	-0.25992745	-0.39817247	13.57031918	-2.79617572	-1.11629558	3.01076651	-7.51742506	-2.65857172	7.97645187	
8.080000	-0.31772956	-0.42229220	13.63295174	-2.95069242	-1.13360918	3.16095805	-5.76414013	0.70642602	5.25679398	
8.099999	-0.37886435	-0.44603616	13.69853592	-3.06730604	-1.08045661	3.25203824	-2.88899136	3.68056560	1.64619017	
8.120000	-0.44240224	-0.46785614	13.76571655	-3.11757350	-0.96370113	3.26312494	1.34544921	5.89800930	-2.96938801	
8.139999	-0.50689292	-0.48648652	13.83284473	-3.06834388	-0.80291128	3.17165589	6.84865952	7.07908964	-8.49617290	
8.160000	-0.56981415	-0.50088173	13.89739132	-2.88624501	-0.62929738	2.95405245	13.12434864	7.11066198	-14.51036644	
8.179999	-0.62804675	-0.51091260	13.95648193	-2.55135632	-0.47461820	2.59512639	19.36722374	6.14802313	-20.32261848	
8.200000	-0.67786294	-0.51757342	14.00674152	-2.07282495	-0.36051708	2.10394287	24.59752655	4.65614510	-25.20529938	
8.220000	-0.71570957	-0.52275741	14.04494190	-1.48918712	-0.29309505	1.51775587	27.84811401	3.23803496	-25.26998520	
8.240000	-0.73922217	-0.52777874	14.06898499	-0.85683829	-0.26088297	0.89567393	28.54250526	2.33589625	-18.50309372	
8.260000	-0.74864638	-0.53315663	14.07983589	-0.24216290	-0.23842718	0.33983877	26.76603889	2.07102108	-9.33838463	
8.280000	-0.74547923	-0.53836155	14.08592892	0.29233360	-0.20231074	0.35551170	23.10901642	2.27168941	-0.68291450	
8.300000	-0.73236001	-0.54263651	14.09972668	0.71232742	-0.14594440	0.72712457	18.40579987	2.58868670	7.34531546	
8.320000	-0.71217537	-0.54500651	14.12005043	1.01760507	-0.07887977	1.02065766	13.59868050	2.66620493	11.31406593	
8.340000	-0.68793464	-0.54539847	14.14429474	1.22382390	-0.01690213	1.22394061	9.48270321	2.34904766	9.52676010	
8.360000	-0.66119909	-0.54440278	14.17104912	1.35403776	0.02834448	1.35433435	6.38741207	1.74581730	6.34852457	
8.380000	-0.63266164	-0.54304332	14.19961929	1.43661094	0.05231671	1.43756318	4.24738312	1.10360610	4.25469685	
8.400000	-0.60292089	-0.54185516	14.22938347	1.49658310	0.06042170	1.49780226	2.88054729	0.62472260	2.89749408	
8.420000	-0.57241529	-0.54077917	14.25990772	1.54188609	0.06244528	1.54315007	2.04206920	0.38682601	2.05686450	
8.440000	-0.54120415	-0.53966755	14.29113865	1.57441068	0.06732690	1.57584953	1.43713987	0.36105773	1.45327342	
8.460000	-0.50913721	-0.53825688	14.32323647	1.59699619	0.07652885	1.59882879	0.90406156	0.45256796	0.92696410	
8.480000	-0.47677398	-0.53663892	14.35564041	1.61048865	0.08821806	1.61290300	0.45821351	0.56023890	0.48994851	
8.500000	-0.44426665	-0.53466803	14.38820744	1.61336029	0.10060117	1.61649370	0.11988228	0.63248241	0.16035382	
8.520000	-0.41198173	-0.53257900	14.42055988	1.60894096	0.11355723	1.61294341	-0.11760141	0.68133277	-0.06795871	
