Time	Right_Hand_y_baseline X
16.420000	0.01820236	
16.440001	0.02495182	
16.459999	0.01815355	
16.480000	0.00161231	
16.500000	-0.01389712	
16.520000	-0.02149165	
16.539999	-0.02175951	
16.559999	-0.02185750	
16.580000	-0.01995325	
16.600000	-0.01296473	
16.619999	0.00032920	
16.639999	0.01381546	
16.660000	0.02098316	
16.680000	0.01702940	
16.699999	0.00163877	
16.719999	-0.01237983	
16.740000	-0.02098906	
16.760000	-0.02042156	
16.779999	-0.01973605	
16.799999	-0.01950860	
16.820000	-0.01441872	
16.840000	-0.00402057	
16.859999	0.01187527	
16.879999	0.02453756	
16.900000	0.02954453	
16.920000	0.02305394	
16.940001	0.00468391	
16.959999	-0.01140577	
16.980000	-0.02195001	
17.000000	-0.02206588	
17.020000	-0.02202719	
17.039999	-0.02166945	
17.059999	-0.01739603	
17.080000	-0.00875008	
17.100000	0.00295693	
17.119999	0.01080883	
17.139999	0.01120144	
17.160000	0.00234109	
17.180000	-0.00905055	
17.199999	-0.01771337	
17.219999	-0.02041590	
17.240000	-0.02064759	
17.260000	-0.01918823	
17.279999	-0.01314205	
17.299999	-0.00151861	
17.320000	0.00950825	
17.340000	0.01622981	
17.359999	0.01134646	
17.379999	-0.00120229	
17.400000	-0.01425046	
17.420000	-0.02095181	
17.440001	-0.02145696	
17.459999	-0.02079052	
17.480000	-0.02044290	
17.500000	-0.01428521	
17.520000	-0.00313127	
17.539999	0.01440638	
17.559999	0.02839112	
17.580000	0.03401923	
17.600000	0.02761608	
17.619999	0.00764614	
17.639999	-0.00970590	
17.660000	-0.02212971	
17.680000	-0.02287805	
17.699999	-0.02398056	
17.719999	-0.02426422	
17.740000	-0.02068847	
17.760000	-0.01307833	
17.779999	-0.00090563	
17.799999	0.00741565	
17.820000	0.00916082	
17.840000	0.00133842	
17.859999	-0.00981116	
17.879999	-0.01804489	
17.900000	-0.02116334	
17.920000	-0.02095461	
17.940001	-0.01958561	
17.959999	-0.01701236	
17.980000	-0.00923699	
18.000000	0.00041556	
18.020000	0.01096177	
18.039999	0.01525867	
18.059999	0.00860173	
18.080000	-0.00453329	
18.100000	-0.01663172	
18.119999	-0.02087069	
18.139999	-0.02084595	
18.160000	-0.02104789	
18.180000	-0.01980460	
18.199999	-0.01500028	
18.219999	-0.00408626	
18.240000	0.00822538	
18.260000	0.01716346	
18.279999	0.01696175	
18.299999	0.00441080	
18.320000	-0.00911301	
18.340000	-0.01978588	
18.359999	-0.02089524	
18.379999	-0.02117908	
18.400000	-0.02104652	
18.420000	-0.01636732	
18.440001	-0.00683457	
18.459999	0.00808400	
18.480000	0.01963162	
18.500000	0.02341890	
18.520000	0.01351810	
18.539999	-0.00270867	
18.559999	-0.01624024	
18.580000	-0.02139062	
18.600000	-0.02139062	
18.619999	-0.02061146	
18.639999	-0.01797867	
18.660000	-0.00648040	
18.680000	0.01012927	
18.699999	0.02862418	
18.719999	0.03824097	
18.740000	0.03769368	
18.760000	0.02457273	
18.779999	0.00393724	
18.799999	-0.01242739	
18.820000	-0.02016896	
18.840000	-0.02073622	
18.859999	-0.01891905	
18.879999	-0.00997984	
18.900000	0.00592911	
18.920000	0.02228791	
18.939999	0.03287786	
18.959999	0.03656262	
18.980000	0.02872974	
19.000000	0.00987875	
19.020000	-0.00981921	
19.039999	-0.02075183	
19.059999	-0.02171445	
19.080000	-0.02159286	
19.100000	-0.02066040	
19.119999	-0.01783299	
19.139999	-0.00805247	
19.160000	0.00601470	
19.180000	0.02340186	
19.199999	0.03523815	
19.219999	0.03778887	
19.240000	0.02433991	
19.260000	0.00244147	
19.279999	-0.01526684	
19.299999	-0.02228600	
19.320000	-0.02220279	
19.340000	-0.02187228	
19.359999	-0.02161872	
19.379999	-0.01534379	
19.400000	-0.00266200	
19.420000	0.01591182	
19.439999	0.03103328	
19.459999	0.03586340	
19.480000	0.02647531	
19.500000	0.00588536	
19.520000	-0.01139349	
19.539999	-0.02056003	
19.559999	-0.02109796	
19.580000	-0.02108318	
19.600000	-0.02036512	
19.619999	-0.01219320	
19.639999	0.00269395	
19.660000	0.02307200	
19.680000	0.03605545	
19.699999	0.03800839	
19.719999	0.02421910	
19.740000	0.00299948	
19.760000	-0.01424134	
19.779999	-0.02164173	
19.799999	-0.02167100	
19.820000	-0.02145189	
19.840000	-0.02131110	
19.859999	-0.01597685	
19.879999	-0.00462139	
19.900000	0.01314974	
19.920000	0.02572757	
19.939999	0.02686268	
19.959999	0.01169425	
19.980000	-0.00581056	
20.000000	-0.01789147	
20.020000	-0.02026957	
20.039999	-0.02031100	
20.059999	-0.02008033	
20.080000	-0.01859802	
20.100000	-0.00849426	
20.119999	0.00917453	
20.139999	0.03016979	
20.160000	0.04174602	
20.180000	0.03835982	
20.199999	0.02265972	
20.219999	-0.00168157	
20.240000	-0.01976007	
20.260000	-0.02862275	
20.279999	-0.02794266	
20.299999	-0.02608007	
20.320000	-0.02485985	
20.340000	-0.01816612	
20.359999	-0.00566292	
20.379999	0.01106191	
20.400000	0.02415562	
20.420000	0.02881044	
20.439999	0.01993603	
20.459999	0.00155085	
20.480000	-0.01467776	
20.500000	-0.02229083	
20.520000	-0.02233982	
20.539999	-0.02164763	
20.559999	-0.02042949	
20.580000	-0.01222992	
20.600000	0.00023878	
20.619999	0.01677895	
20.639999	0.02633780	
20.660000	0.02607155	
20.680000	0.01208544	
20.699999	-0.00519735	
20.719999	-0.01771516	
20.740000	-0.02099895	
20.760000	-0.02113789	
20.779999	-0.02032816	
20.799999	-0.01964825	
20.820000	-0.01249677	
20.840000	-0.00035977	
20.859999	0.01699853	
20.879999	0.02810127	
20.900000	0.02969944	
20.920000	0.01878595	
20.939999	0.00059044	
20.959999	-0.01423651	
20.980000	-0.02173096	
21.000000	-0.02220559	
21.020000	-0.02151805	
21.039999	-0.02039301	
21.059999	-0.01228499	
21.080000	-0.00117731	
21.100000	0.01091087	
21.119999	0.01505005	
21.139999	0.00705290	
21.160000	-0.00558996	
21.180000	-0.01744175	
21.199999	-0.02105755	
21.219999	-0.02141088	
21.240000	-0.02139151	
21.260000	-0.01945353	
21.279999	-0.01171535	
21.299999	0.00350362	
21.320000	0.02299583	
21.340000	0.04056203	
21.359999	0.04890162	
21.379999	0.04246014	
21.400000	0.02096558	
21.420000	-0.00358689	
21.439999	-0.01949912	
21.459999	-0.02457511	
21.480000	-0.02466834	
21.500000	-0.02495128	
21.520000	-0.02368504	
21.539999	-0.01586884	
21.559999	-0.00264007	
21.580000	0.01217955	
21.600000	0.02011657	
21.619999	0.01715779	
21.639999	0.00331330	
21.660000	-0.01210684	
21.680000	-0.02190560	
21.699999	-0.02396786	
21.719999	-0.02430075	
21.740000	-0.02433562	
21.760000	-0.02091557	
21.779999	-0.00824344	
21.799999	0.00987566	
21.820000	0.02688569	
21.840000	0.03235859	
21.859999	0.02406532	
21.879999	0.00501949	
21.900000	-0.01245326	
21.920000	-0.02190483	
21.939999	-0.02199888	
21.959999	-0.02156389	
21.980000	-0.02081239	
22.000000	-0.01910180	
22.020000	-0.01563138	
