Time	Knöchel re X	Knöchel re Y	Knöchel re Weg	Knöchel re v(X)	Knöchel re v(Y)	Knöchel re v(Bahn)	Knöchel re a(X)	Knöchel re a(Y)	Knöchel re a(Bahn)
4.180000	-0.80605119	-0.52199084	2.49630737	-0.43612948	-0.03307436	0.43738180	-0.26536214	0.00517096	0.26447937	
4.200000	-0.81464428	-0.52257711	2.50492048	-0.44677314	-0.03078306	0.44783238	-0.30582461	0.05403554	0.30143845	
4.220000	-0.82379818	-0.52299196	2.51408386	-0.45972174	-0.02985347	0.46069005	-0.35637307	0.08751796	0.34982225	
4.240000	-0.83305842	-0.52360982	2.52336478	-0.46685916	-0.02910419	0.46776548	-0.25681806	0.11451311	0.24977615	
4.260000	-0.84314060	-0.52438354	2.53347659	-0.47000280	-0.02668151	0.47075954	-0.03088339	0.15340139	0.02321401	
4.280000	-0.85231858	-0.52482998	2.54266548	-0.46908960	-0.02340524	0.46967313	0.12002756	0.20040447	-0.12842771	
4.300000	-0.86161172	-0.52551317	2.55198359	-0.46172845	-0.01724635	0.46205044	0.14765555	0.23691377	-0.15587167	
4.320000	-0.87068981	-0.52535599	2.56106305	-0.45282474	-0.01251399	0.45299762	0.14303185	0.24250422	-0.14982118	
4.340000	-0.87980247	-0.52585322	2.57018924	-0.45324597	-0.00672166	0.45329580	0.09225963	0.20840019	-0.09677307	
4.360000	-0.88871062	-0.52561355	2.57910061	-0.45550919	-0.00264967	0.45551690	-0.00142182	0.15107839	-0.00093840	
4.380000	-0.89755142	-0.52608496	2.58795404	-0.45642635	-0.00014082	0.45642638	-0.01098774	0.09734527	0.00996614	
4.400000	-0.90710038	-0.52564996	2.59751296	-0.45688209	0.00043983	0.45688230	0.12224175	0.03899072	-0.12249184	
4.420000	-0.91627556	-0.52580148	2.60668945	-0.45546275	0.00002806	0.45546275	0.29265869	0.03403008	-0.29293624	
4.440000	-0.92547846	-0.52549434	2.61589742	-0.44874606	0.00031739	0.44874617	0.45354447	0.14246203	-0.45214179	
4.460000	-0.93433976	-0.52591449	2.62476873	-0.43413696	-0.00008245	0.43413696	0.59811825	0.39935556	-0.58064181	
4.480000	-0.94284564	-0.52576286	2.63327599	-0.41937289	0.00777219	0.41944489	0.74856824	0.82642663	-0.66768777	
4.500000	-0.95133269	-0.52589232	2.64176393	-0.40359232	0.02592627	0.40442419	0.97704804	1.51192629	-0.67339534	
4.520000	-0.95883471	-0.52532238	2.64928746	-0.38868645	0.06030249	0.39333642	1.38053215	2.45021296	-0.48077583	
4.540000	-0.96676028	-0.52406359	2.65731239	-0.36307955	0.11350359	0.38040745	2.05312657	3.51520157	0.07391942	
4.560000	-0.97375023	-0.52162862	2.66471434	-0.31861004	0.19694310	0.37456501	3.00972795	4.52602005	1.02025926	
4.580000	-0.98082513	-0.51733398	2.67299080	-0.25025347	0.30466804	0.39427075	4.11440134	5.24484491	2.20620608	
4.600000	-0.98535591	-0.51068401	2.68103766	-0.15337412	0.42993373	0.45647195	5.09541702	5.33773136	3.28044009	
4.620000	-0.98774612	-0.50035268	2.69164181	-0.03260224	0.55135703	0.55232006	5.83806753	4.50521946	3.77603769	
4.640000	-0.98699319	-0.48757869	2.70443797	0.10024256	0.65081567	0.65849042	6.33181810	2.72537518	3.47644806	
4.660000	-0.98343247	-0.47225502	2.72016978	0.22973160	0.69768476	0.73453432	6.56124592	0.22265653	2.58541250	
4.680000	-0.97727019	-0.45721251	2.73642564	0.36080617	0.67470902	0.76512307	6.57068825	-2.59941006	1.63848293	
4.700000	-0.96889198	-0.44233397	2.75350094	0.49342817	0.58183575	0.76289201	6.50579071	-5.26516628	1.26617372	
4.720000	-0.95822293	-0.43140501	2.76877403	0.62590539	0.43376467	0.76151776	6.39145374	-7.27750397	1.76886535	
4.740000	-0.94431382	-0.42383623	2.78460908	0.75285405	0.25375313	0.79446828	6.08824492	-8.34039879	2.86533165	
4.760000	-0.92744458	-0.42142522	2.80164981	0.87593412	0.06249545	0.87816072	5.56824923	-8.40463257	4.03623009	
4.780000	-0.90823811	-0.42235756	2.82087898	0.98704183	-0.11526106	0.99374878	4.92706633	-7.66834927	4.83957291	
4.800000	-0.88751954	-0.42680189	2.84206891	1.07813883	-0.26421264	1.11004126	4.17057991	-6.35592651	4.92557287	
4.820000	-0.86480719	-0.43403044	2.86590385	1.15043426	-0.37469178	1.20991445	3.19326234	-4.67830276	4.15427160	
4.840000	-0.84094763	-0.44333956	2.89151525	1.20939291	-0.45224732	1.29118502	1.92168224	-2.87386608	2.66268659	
4.860000	-0.81579363	-0.45354539	2.91866088	1.24621511	-0.49063084	1.33931720	0.27199972	-1.19716346	0.64783174	
4.880000	-0.79030848	-0.46404189	2.94622302	1.24555182	-0.49357668	1.33978260	-1.87891090	0.22413561	-1.83719623	
4.900000	-0.76434475	-0.47429982	2.97413969	1.19122469	-0.46434161	1.27852631	-4.64042568	1.36250758	-4.81510067	
4.920000	-0.73999184	-0.48348793	3.00016832	1.07530189	-0.42203772	1.15515804	-7.77312517	2.13111115	-7.97363472	
4.940000	-0.71840596	-0.49158439	3.02322268	0.89015704	-0.36965916	0.96386069	-10.55184746	2.49131036	-10.32293797	
4.960000	-0.70213515	-0.49767402	3.04059577	0.62724996	-0.31276682	0.70090342	-12.23638344	2.57292128	-10.24952698	
4.980000	-0.69119138	-0.50398886	3.05323076	0.32179022	-0.25807410	0.41249385	-12.52380371	2.54427457	-7.84050226	
5.000000	-0.68781960	-0.50813800	3.05857730	0.03912472	-0.21070009	0.21430182	-11.29821014	2.40153742	-4.66820478	
5.020000	-0.69234502	-0.51226526	3.06470203	-0.17454544	-0.16546640	0.24051037	-8.72667694	2.16028380	-1.49181092	
5.040000	-0.70102203	-0.51462364	3.07369375	-0.31604680	-0.12117868	0.33848169	-5.64492178	1.84786451	1.07434511	
5.060000	-0.70959055	-0.51686120	3.08254957	-0.38443837	-0.08417613	0.39354604	-3.09996343	1.49056947	1.88663661	
5.080000	-0.71628404	-0.51795816	3.08933234	-0.39575034	-0.05699294	0.39983314	-1.48610985	1.08006454	1.20386815	
5.100000	-0.72358799	-0.51863533	3.09666753	-0.38725743	-0.04381908	0.38972867	-0.62981945	0.66267651	0.51858282	
5.120000	-0.73166037	-0.51892984	3.10474539	-0.39640698	-0.03576029	0.39801669	-0.35444859	0.35009223	0.31129432	
5.140000	-0.74018532	-0.51977426	3.11331201	-0.41625458	-0.03483368	0.41770953	-0.43044236	0.19205874	0.41121650	
5.160000	-0.74827296	-0.52068013	3.12145019	-0.42920938	-0.03477756	0.43061605	-0.45650524	0.13452438	0.44466799	
5.180000	-0.75717902	-0.52150011	3.13039398	-0.43295479	-0.03170593	0.43411416	-0.25153783	0.09861342	0.24399686	
5.200000	-0.76577568	-0.52209872	3.13901138	-0.43553892	-0.02747574	0.43640471	-0.03455640	0.06943677	0.02937055	
5.220000	-0.77505350	-0.52234739	3.14829254	-0.43350887	-0.02421711	0.43418476	0.03413991	0.03964769	-0.03702403	
5.240000	-0.78330457	-0.52266449	3.15654969	-0.42892551	-0.02634425	0.42973378	0.00200942	0.04372562	-0.00474490	
5.260000	-0.79212725	-0.52332306	3.16539693	-0.42749155	-0.02922862	0.42848960	-0.07224875	0.08607401	0.06800663	
5.280000	-0.79995733	-0.52384257	3.17324424	-0.43105787	-0.02830474	0.43198615	-0.16089374	0.16939294	0.15446438	
5.300000	-0.80887163	-0.52504706	3.18223953	-0.43853229	-0.02089167	0.43902966	-0.19342133	0.27529275	0.18417504	
5.320000	-0.81760585	-0.52512962	3.19097424	-0.44531357	-0.01233989	0.44548452	-0.16439886	0.33390844	0.15438354	
5.340000	-0.82707787	-0.52536052	3.20044899	-0.44770944	-0.00380526	0.44772562	-0.10917058	0.30054480	0.10206620	
5.360000	-0.83604133	-0.52475458	3.20943284	-0.44554579	0.00182912	0.44554955	-0.05856887	0.18998575	0.05553139	
5.380000	-0.84497821	-0.52488375	3.21837068	-0.44501555	0.00464370	0.44503978	-0.04380716	0.06594420	0.04313561	
5.400000	-0.85326684	-0.52485180	3.22665930	-0.44655386	0.00392223	0.44657108	-0.08717449	-0.03882846	0.08743873	
5.420000	-0.86235291	-0.52505374	3.23574758	-0.45011026	0.00028486	0.45011035	-0.11630923	-0.10595007	0.11665642	
5.440000	-0.87139761	-0.52461874	3.24480271	-0.45319578	-0.00266607	0.45320362	-0.03486113	-0.10513113	0.03472006	
5.460000	-0.88108957	-0.52479804	3.25449634	-0.45693699	-0.00577022	0.45697340	0.12505372	0.01780999	-0.12537311	
5.480000	-0.88994646	-0.52477592	3.26335335	-0.45375359	-0.00660792	0.45380169	0.27779552	0.25321731	-0.27257454	
5.500000	-0.89892864	-0.52548552	3.27236342	-0.44240063	-0.00203351	0.44240531	0.46621144	0.60410607	-0.43153149	
5.520000	-0.90787399	-0.52549285	3.28130889	-0.42897967	0.01359010	0.42919487	0.73871779	1.10822308	-0.60786456	
5.540000	-0.91638720	-0.52531308	3.28982401	-0.41753510	0.03866005	0.41932106	1.04130149	1.78621602	-0.64256090	
5.560000	-0.92449915	-0.52416813	3.29801631	-0.39690566	0.07874417	0.40464151	1.45248258	2.59481621	-0.45033640	
5.580000	-0.93233788	-0.52234739	3.30606365	-0.36449292	0.13604283	0.38905364	2.13668251	3.51936293	0.05579626	
5.600000	-0.93976706	-0.51969105	3.31395340	-0.31947929	0.21692829	0.38616693	3.03239393	4.44051838	0.97551739	
5.620000	-0.94603121	-0.51495391	3.32180715	-0.25329828	0.31690350	0.40569428	3.91804767	5.02860355	2.09812570	
5.640000	-0.95067912	-0.50790030	3.33025432	-0.15955487	0.43815491	0.46630192	4.71448946	4.94636679	2.93739176	
5.660000	-0.95341194	-0.49755049	3.34095883	-0.04821666	0.55620223	0.55828828	5.37997818	4.02465057	3.18846107	
5.680000	-0.95323801	-0.48498857	3.35352206	0.06763535	0.64277524	0.64632386	5.77022696	2.27004266	2.74234581	
5.700000	-0.95020747	-0.46955320	3.36925220	0.18660221	0.67244083	0.69785172	5.87984896	-0.15061243	1.72261250	
5.720000	-0.94503599	-0.45488042	3.38480973	0.30809033	0.63951910	0.70986217	5.91022968	-2.77346444	0.77404499	
5.740000	-0.93803656	-0.44122368	3.40015578	0.42463177	0.54873741	0.69384789	5.94900560	-5.08747864	0.58921701	
5.760000	-0.92867202	-0.43176606	3.41346526	0.54045349	0.40902320	0.67778313	5.88241673	-6.75592375	1.24903715	
5.780000	-0.91647822	-0.42476475	3.42752600	0.66042268	0.24471733	0.70430440	5.67283106	-7.68053675	2.43591046	
5.800000	-0.90206134	-0.42159501	3.44228721	0.78033900	0.07336000	0.78377974	5.33889723	-7.82844067	3.76089191	
5.820000	-0.88499582	-0.42187500	3.45935512	0.88627946	-0.08829568	0.89066684	4.78204775	-7.30420303	4.67101049	
5.840000	-0.86603427	-0.42553231	3.47866607	0.97642058	-0.23436463	1.00415337	3.93297148	-6.31822872	4.73578978	
5.860000	-0.84502631	-0.43250647	3.50080132	1.04916251	-0.35166526	1.10653079	2.88258576	-5.02636433	4.00804043	
5.880000	-0.82338971	-0.44114545	3.52409887	1.09904408	-0.43986818	1.18379974	1.67612922	-3.56738901	2.71221209	
5.900000	-0.80046040	-0.45117900	3.54912734	1.12140238	-0.49540904	1.22595811	0.19411586	-2.08705044	0.94401652	
5.920000	-0.77752292	-0.46164951	3.57434154	1.11579633	-0.51921225	1.23068392	-1.70766449	-0.67698932	-1.28994489	
5.940000	-0.75460297	-0.47266319	3.59977031	1.07275748	-0.51593822	1.19037843	-4.20224285	0.66469783	-4.06859589	
5.960000	-0.73314899	-0.48341703	3.62376857	0.97771966	-0.48945826	1.09339154	-7.13856459	1.86360693	-7.15658760	
5.980000	-0.71338391	-0.49317175	3.64580965	0.81084883	-0.44005793	0.92256534	-9.85644245	2.77851653	-9.50600433	
6.000000	-0.69766730	-0.50155187	3.66362095	0.55679584	-0.36732912	0.66704744	-11.64500999	3.31631708	-9.39169312	
6.020000	-0.68711698	-0.50840670	3.67620254	0.26031697	-0.28382653	0.38512650	-12.08269691	3.46431661	-7.02823925	
6.040000	-0.68547529	-0.51319742	3.68126678	-0.01336857	-0.20781672	0.20824626	-10.87979221	3.21128440	-4.02509928	
6.060000	-0.69222498	-0.51601493	3.68858099	-0.22117536	-0.14720653	0.26568460	-8.24958324	2.61576009	-1.00002015	
6.080000	-0.70158386	-0.51754421	3.69806409	-0.35480121	-0.10241316	0.36928627	-5.21355486	1.91159332	1.40246022	
6.100000	-0.71010864	-0.51921815	3.70675159	-0.40965137	-0.07335690	0.41616762	-2.80993032	1.32478094	1.98533988	
6.120000	-0.71649140	-0.52070093	3.71330428	-0.40971422	-0.05830276	0.41384169	-1.28841591	0.90716439	1.12363172	
6.140000	-0.72457415	-0.52189881	3.72147536	-0.40356451	-0.04790374	0.40639770	-0.44155961	0.60989106	0.36626318	
6.160000	-0.73333764	-0.52242035	3.73025441	-0.42004916	-0.03703384	0.42167854	-0.21629387	0.41591620	0.17451215	
6.180000	-0.74211019	-0.52297199	3.73904419	-0.43634033	-0.02707515	0.43717954	-0.36182812	0.30468118	0.33361378	
6.200000	-0.75082433	-0.52338678	3.74776816	-0.43624571	-0.02329274	0.43686712	-0.40083039	0.22881564	0.38321003	
6.220000	-0.75979596	-0.52398539	3.75675964	-0.43790224	-0.02252980	0.43848142	-0.25666407	0.15478131	0.24791524	
6.240000	-0.76813126	-0.52420175	3.76509786	-0.44594935	-0.02148151	0.44646645	-0.20533320	0.11598681	0.20045294	
6.260000	-0.77704275	-0.52487230	3.77403450	-0.45327079	-0.01734941	0.45360270	-0.22301304	0.13295120	0.21807840	
6.280000	-0.78614515	-0.52502173	3.78313804	-0.45640203	-0.01468037	0.45663807	-0.12188475	0.16546014	0.11666413	
6.300000	-0.79596704	-0.52555895	3.79297471	-0.45884755	-0.01089821	0.45897695	0.04286603	0.16100341	-0.04702209	
6.320000	-0.80519515	-0.52530771	3.80220628	-0.45692357	-0.00787327	0.45699140	0.11936757	0.11718614	-0.12194782	
6.340000	-0.81396502	-0.52579248	3.81098962	-0.44963393	-0.00406032	0.44965225	0.10443202	0.05774796	-0.10567142	
6.360000	-0.82284528	-0.52547652	3.81987548	-0.44335034	-0.00375211	0.44336623	0.06513369	-0.01112867	-0.06485405	
6.380000	-0.83158112	-0.52598637	3.82862616	-0.44516852	-0.00541160	0.44520143	-0.02751722	-0.06970551	0.02890067	
6.400000	-0.84049237	-0.52550167	3.83755064	-0.45032632	-0.00888034	0.45041388	-0.12636577	-0.09905414	0.12815528	
6.420000	-0.84955996	-0.52618301	3.84664369	-0.45388076	-0.01176173	0.45403314	-0.10406806	-0.05755113	0.10494722	
6.440000	-0.85874152	-0.52605146	3.85582614	-0.45807990	-0.01306881	0.45826629	0.04201095	0.03979868	-0.04297369	
6.460000	-0.86810601	-0.52697915	3.86523652	-0.45667124	-0.01240198	0.45683962	0.22510777	0.21842623	-0.22559381	
6.480000	-0.87708813	-0.52678543	3.87422085	-0.44894126	-0.00626668	0.44898501	0.43027383	0.50054055	-0.41822699	
6.500000	-0.88643628	-0.52724016	3.88357997	-0.43665501	0.00265489	0.43666309	0.66263425	0.92308152	-0.59036565	
6.520000	-0.89475292	-0.52676141	3.89191031	-0.42168209	0.02389077	0.42235833	0.90064698	1.49865711	-0.65487361	
6.540000	-0.90318543	-0.52658963	3.90034461	-0.40334794	0.05598886	0.40721533	1.24831808	2.28463221	-0.54340243	
6.560000	-0.91089165	-0.52553546	3.90812254	-0.37815756	0.10838504	0.39338335	1.82474422	3.26003218	-0.13043875	
6.580000	-0.91851288	-0.52305251	3.91613793	-0.34358165	0.17929542	0.38755023	2.68196797	4.26295805	0.69742334	
6.600000	-0.92544943	-0.51913625	3.92410374	-0.28504992	0.27965197	0.39932278	3.79136968	5.07014561	1.85224044	
6.620000	-0.93101329	-0.51253361	3.93273807	-0.19942389	0.39945799	0.44647124	5.01919317	5.43197584	3.07352257	
6.640000	-0.93488491	-0.50406241	3.94205213	-0.08135981	0.52633560	0.53258669	6.12286663	5.09860802	4.01324034	
6.660000	-0.93530256	-0.49151066	3.95461082	0.06159815	0.63723403	0.64020431	6.94212866	3.83683944	4.30215549	
6.680000	-0.93296319	-0.47699630	3.96931243	0.21672289	0.71392304	0.74609309	7.45271778	1.72034788	3.88157082	
6.700000	-0.92646974	-0.46044433	3.98709249	0.37034884	0.73526543	0.82327002	7.59187078	-0.94008505	3.07365680	
6.720000	-0.91726780	-0.44492558	4.00513411	0.52330023	0.68396437	0.86119127	7.41665983	-3.73500586	2.35441184	
6.740000	-0.90527630	-0.43070105	4.02373886	0.67463809	0.56834024	0.88212651	7.10239077	-6.26293898	2.18260002	
6.760000	-0.89086795	-0.42012435	4.04161263	0.81398779	0.40278158	0.90819001	6.69218922	-8.06671810	2.71359968	
6.780000	-0.87282580	-0.41368881	4.06076813	0.94246429	0.21038619	0.96566105	6.08164644	-8.88656425	3.61026955	
6.800000	-0.85203522	-0.41170761	4.08165312	1.06127346	0.00934365	1.06131458	5.31523752	-8.79525852	4.42689276	
6.820000	-0.82926458	-0.41401193	4.10453987	1.16470206	-0.17226394	1.17737234	4.48538971	-7.99616575	4.84672546	
6.840000	-0.80513835	-0.41979492	4.12934971	1.24455321	-0.32310772	1.28581154	3.52099848	-6.64398003	4.56672859	
6.860000	-0.77927256	-0.42858633	4.15666866	1.30429912	-0.44114894	1.37688363	2.27610779	-4.94742727	3.45495462	
6.880000	-0.75222051	-0.43870330	4.18555069	1.34435689	-0.52671969	1.44385910	0.64395243	-3.17668629	1.61027300	
6.900000	-0.72441339	-0.45023367	4.21565342	1.35432172	-0.57106072	1.46979511	-1.52757001	-1.42543602	-0.91336930	
6.920000	-0.69673574	-0.46260351	4.24596930	1.31377864	-0.57812434	1.43535435	-4.46911383	0.27686706	-4.20984983	
6.940000	-0.66984564	-0.47522318	4.27567339	1.20620203	-0.55294055	1.32690108	-7.99140501	1.76411331	-7.94476080	
6.960000	-0.64537388	-0.48613799	4.30246878	1.01358378	-0.49857354	1.12956965	-11.25426579	2.85389256	-11.02518082	
6.980000	-0.62559479	-0.49569678	4.32443666	0.72489625	-0.42113695	0.83835012	-13.40138817	3.52899861	-11.64026070	
7.000000	-0.61257124	-0.50287241	4.33930635	0.38437778	-0.33636180	0.51076955	-13.94778061	3.80065775	-9.44134426	
7.020000	-0.60880679	-0.50895083	4.34645605	0.06835856	-0.25566384	0.26464483	-12.62301064	3.65566611	-6.03901196	
7.040000	-0.61437303	-0.51284152	4.35324717	-0.17675975	-0.18308081	0.25448495	-9.67738914	3.15083241	-2.55417633	
7.060000	-0.62327909	-0.51589423	4.36266184	-0.33347544	-0.12183060	0.35503319	-6.19570494	2.47366905	0.42657787	
7.080000	-0.63180393	-0.51733726	4.37130785	-0.40248689	-0.07816973	0.41000757	-3.31408501	1.76870978	1.70284772	
7.100000	-0.63887644	-0.51823515	4.37843704	-0.40613794	-0.05505232	0.40985215	-1.45798433	1.11015773	1.18086290	
7.120000	-0.64639324	-0.51852167	4.38595915	-0.39700252	-0.04347014	0.39937532	-0.51780558	0.59883481	0.43174145	
7.140000	-0.65523380	-0.51953924	4.39485788	-0.40566456	-0.03992939	0.40762493	-0.30293825	0.31983939	0.26890761	
7.160000	-0.66312236	-0.52060759	4.40281868	-0.42591822	-0.03817701	0.42762578	-0.46415684	0.22752649	0.44347849	
7.180000	-0.67178059	-0.52157801	4.41153097	-0.43697736	-0.03491838	0.43837029	-0.54130173	0.20162599	0.52523232	
7.200000	-0.68034911	-0.52205247	4.42011261	-0.44439840	-0.02847089	0.44530949	-0.40956756	0.17937881	0.39617875	
7.220000	-0.68989795	-0.52230096	4.42966461	-0.45029107	-0.02210164	0.45083314	-0.22718723	0.15715297	0.21640116	
7.240000	-0.69900024	-0.52266002	4.43877411	-0.45502913	-0.02056310	0.45549351	-0.09867086	0.14954111	0.09032844	
7.260000	-0.70817602	-0.52318853	4.44796515	-0.45666626	-0.02156619	0.45717523	-0.02397794	0.14169854	0.01828334	
7.280000	-0.71673656	-0.52354759	4.45653343	-0.45299661	-0.01970181	0.45342484	0.01258253	0.16189598	-0.01704916	
7.300000	-0.72629768	-0.52426589	4.46612167	-0.44978094	-0.01362909	0.44998738	0.03728567	0.22427510	-0.04214481	
7.320000	-0.73513824	-0.52432364	4.47496223	-0.45095018	-0.00775332	0.45101681	-0.00063355	0.25570703	-0.00409422	
7.340000	-0.74436665	-0.52446163	4.48419189	-0.45252746	-0.00148714	0.45252991	-0.07584427	0.20545642	0.07276793	
7.360000	-0.75287974	-0.52410257	4.49271250	-0.45348439	0.00328670	0.45349631	-0.10088243	0.13082090	0.09970437	
7.380000	-0.76224661	-0.52417946	4.50207949	-0.45729658	0.00432158	0.45731699	-0.08223352	0.07070927	0.08208276	
7.400000	-0.77128863	-0.52398157	4.51112366	-0.45934996	0.00258038	0.45935720	-0.04660485	0.01155397	0.04666222	
7.420000	-0.78091019	-0.52405995	4.52074575	-0.46020257	0.00247608	0.46020925	0.04518688	-0.02389151	-0.04532298	
7.440000	-0.79001266	-0.52394009	4.52984905	-0.45891932	0.00257641	0.45892656	0.18433784	-0.02547827	-0.18448424	
7.460000	-0.79905951	-0.52407593	4.53889704	-0.45474279	0.00227665	0.45474848	0.30091417	-0.00443165	-0.30103576	
7.480000	-0.80803621	-0.52370304	4.54788160	-0.44566897	0.00160187	0.44567186	0.39063913	0.04941468	-0.39086860	
7.500000	-0.81718397	-0.52395272	4.55703259	-0.43459791	0.00107835	0.43459925	0.48643753	0.22428051	-0.48039860	
7.520000	-0.82582051	-0.52364194	4.56567478	-0.42549232	0.00450785	0.42551619	0.58719814	0.57054025	-0.54714102	
7.540000	-0.83417338	-0.52401900	4.57403612	-0.41540992	0.01432225	0.41565675	0.70262682	1.10555422	-0.54412967	
7.560000	-0.84185547	-0.52364981	4.58172703	-0.40072459	0.04092428	0.40280887	0.92285615	1.81460929	-0.46910888	
7.580000	-0.85030073	-0.52298659	4.59019852	-0.38140997	0.08318768	0.39037642	1.34635341	2.67961073	-0.24685031	
7.600000	-0.85786092	-0.52128774	4.59794712	-0.35480642	0.14631817	0.38379240	1.98733103	3.59665203	0.27558270	
7.620000	-0.86512280	-0.51758301	4.60609961	-0.31431106	0.22697414	0.38769665	2.83089471	4.39117670	1.12854421	
7.640000	-0.87089056	-0.51277596	4.61360788	-0.25028625	0.32914704	0.41349846	3.78310513	4.86442709	2.11059427	
7.660000	-0.87562668	-0.50502658	4.62268972	-0.16200487	0.44118804	0.46999198	4.72244740	4.79263210	2.92053604	
7.680000	-0.87864608	-0.49556261	4.63262367	-0.05048586	0.55035764	0.55266839	5.54318285	3.99757028	3.29042315	
7.700000	-0.87878197	-0.48257107	4.64561605	0.07050183	0.63411528	0.63802248	6.11654472	2.39390683	3.03536129	
7.720000	-0.87587720	-0.46819890	4.66027880	0.20086882	0.67416573	0.70345414	6.37597466	0.14604001	2.25629187	
7.740000	-0.86986893	-0.45292017	4.67669630	0.33526656	0.65573764	0.73647505	6.40744352	-2.42222404	1.41842949	
7.760000	-0.86225230	-0.43949348	4.69213295	0.46599340	0.57277882	0.73839384	6.34902191	-4.90160894	1.11942101	
7.780000	-0.85172194	-0.42816171	4.70760202	0.58933520	0.43774551	0.73412335	6.17557049	-6.90904331	1.59064019	
7.800000	-0.83875585	-0.42088890	4.72246838	0.70851141	0.26512867	0.75649297	5.85733414	-8.14937305	2.64002657	
7.820000	-0.82291847	-0.41703734	4.73876715	0.82874936	0.07805523	0.83241701	5.41266680	-8.53114319	3.87649179	
7.840000	-0.80509579	-0.41774845	4.75660419	0.93784565	-0.10539649	0.94374937	4.83074903	-8.09666157	4.80907536	
7.860000	-0.78535753	-0.42213902	4.77682495	1.03051245	-0.26809189	1.06481409	3.99433708	-6.97871161	4.94381475	
7.880000	-0.76321691	-0.42979503	4.80025196	1.10234010	-0.40092713	1.17298603	2.84400654	-5.38744831	4.10342932	
7.900000	-0.74023151	-0.43967825	4.82527208	1.15339661	-0.49316591	1.25440681	1.40406227	-3.58310914	2.49770093	
7.920000	-0.71602106	-0.45087403	4.85194588	1.17256165	-0.54384673	1.29254401	-0.45242193	-1.77065361	0.25501090	
7.940000	-0.69226092	-0.46278745	4.87852526	1.15251195	-0.55364251	1.27859449	-3.03174472	-0.09324150	-2.70465589	
7.960000	-0.66856813	-0.47436658	4.90489626	1.08216953	-0.53589225	1.20758903	-6.27926731	1.31870115	-6.14797926	
7.980000	-0.64682257	-0.48502386	4.92911291	0.93792194	-0.49161866	1.05895531	-9.45805836	2.41654158	-9.15603542	
8.000000	-0.62785339	-0.49421778	4.95019293	0.69230890	-0.42957744	0.81475663	-11.79882336	3.21399093	-10.17763042	
8.020000	-0.61441559	-0.50265402	4.96605921	0.38045382	-0.35387611	0.51958966	-12.82806396	3.67942429	-8.58252335	
8.040000	-0.60937363	-0.50872362	4.97394991	0.07968393	-0.27048054	0.28197384	-12.09489250	3.75729060	-5.61140203	
8.059999	-0.61500424	-0.51389790	4.98159695	-0.16161321	-0.18740363	0.24746506	-9.58471584	3.46724439	-2.46970677	
8.080000	-0.62404150	-0.51602274	4.99088049	-0.32765406	-0.11682729	0.34785888	-6.33792353	2.82041860	0.31593803	
8.099999	-0.63287234	-0.51734126	4.99980927	-0.40669101	-0.06508973	0.41186678	-3.59994888	1.97007251	1.76785743	
8.120000	-0.63926476	-0.51740354	5.00620222	-0.41391784	-0.03616138	0.41549444	-1.75136316	1.14179838	1.45278752	
8.139999	-0.64729673	-0.51795155	5.01425266	-0.40667784	-0.03054985	0.40782368	-0.64963651	0.49497241	0.59060407	
8.160000	-0.65620750	-0.51842391	5.02317572	-0.42223540	-0.03287741	0.42351347	-0.27390569	0.08638890	0.26857707	
8.179999	-0.66504818	-0.51944137	5.03207493	-0.44223103	-0.03743195	0.44381240	-0.35970953	-0.03823987	0.36261228	
8.200000	-0.67371482	-0.52033025	5.04078722	-0.44508657	-0.03772799	0.44668272	-0.33738264	0.04701008	0.33354250	
8.220000	-0.68299049	-0.52106982	5.05009222	-0.44454020	-0.03735496	0.44610691	-0.13668296	0.17118964	0.12594157	
8.240000	-0.69158709	-0.52166843	5.05870962	-0.44654194	-0.03043462	0.44757789	-0.06365376	0.25674811	0.04907087	
8.260000	-0.70080101	-0.52220106	5.06793880	-0.44559073	-0.02189998	0.44612858	-0.10999834	0.32897580	0.09408962	
8.280000	-0.70940298	-0.52295798	5.07657385	-0.44928348	-0.01500199	0.44953388	-0.12026723	0.36415628	0.10685755	
8.300000	-0.71861386	-0.52284247	5.08578539	-0.45405832	-0.00941902	0.45415601	-0.10554724	0.28814083	0.09794964	
8.320000	-0.72732300	-0.52297497	5.09449530	-0.45696828	-0.00125766	0.45697001	-0.04708902	0.18028882	0.04343451	
8.340000	-0.73714590	-0.52279550	5.10432005	-0.45729113	0.00320822	0.45730239	0.07509860	0.10472734	-0.07664881	
8.360000	-0.74600148	-0.52291089	5.11317635	-0.45453963	0.00098422	0.45454070	0.16680415	0.01970491	-0.16704866	
8.380000	-0.75551242	-0.52260906	5.12269211	-0.44808519	-0.00117918	0.44808674	0.18863633	-0.07804517	-0.18820930	
8.400000	-0.76386195	-0.52273327	5.13104248	-0.44105607	-0.00245944	0.44106293	0.14019863	-0.09698889	-0.13972019	
8.420000	-0.77287662	-0.52290636	5.14005899	-0.43873298	-0.00433797	0.43875444	0.04636581	-0.04568547	-0.04610219	
8.440000	-0.78119814	-0.52308202	5.14838219	-0.43999261	-0.00710562	0.44004998	-0.04171094	-0.00954666	0.04174385	
8.460000	-0.79029125	-0.52313060	5.15747547	-0.44516852	-0.00608017	0.44521004	-0.03857450	0.02676618	0.03841220	
