Time	Left_Heel_y_baseline X
3.920000	-0.03036281	
3.940000	-0.02394931	
3.960000	-0.01637179	
3.980000	-0.00451565	
4.000000	0.00769061	
4.020000	0.02135884	
4.040000	0.03129461	
4.060000	0.04087038	
4.080000	0.04606192	
4.100000	0.04755943	
4.120000	0.04396833	
4.140000	0.03592684	
4.160000	0.02399509	
4.180000	0.00784719	
4.200000	-0.00841393	
4.220000	-0.02363946	
4.240000	-0.03262818	
4.260000	-0.03660166	
4.280000	-0.03439753	
4.300000	-0.02952880	
4.320000	-0.02247523	
4.340000	-0.01223269	
4.360000	-0.00013265	
4.380000	0.01447336	
4.400000	0.02810152	
4.420000	0.04120756	
4.440000	0.05028465	
4.460000	0.05510017	
4.480000	0.05520208	
4.500000	0.04961644	
4.520000	0.03936630	
4.540000	0.02297532	
4.560000	0.00477985	
4.580000	-0.01424368	
4.600000	-0.02692132	
4.620000	-0.03466034	
4.640000	-0.03521697	
4.660000	-0.03266805	
4.680000	-0.02621776	
4.700000	-0.01701123	
4.720000	-0.00597227	
4.740000	0.00752684	
4.760000	0.02142521	
4.780000	0.03475378	
4.800000	0.04625794	
4.820000	0.05491688	
4.840000	0.05968309	
4.860000	0.05895180	
4.880000	0.05157092	
4.900000	0.03866316	
4.920000	0.02198225	
4.940000	0.00439705	
4.960000	-0.01351692	
4.980000	-0.02662975	
5.000000	-0.03406282	
5.020000	-0.03510128	
5.040000	-0.03336996	
5.060000	-0.02932784	
5.080000	-0.02323920	
5.100000	-0.01432854	
5.120000	-0.00407574	
5.140000	0.00863314	
5.160000	0.02151582	
5.180000	0.03449016	
5.200000	0.04385553	
5.220000	0.04991130	
5.240000	0.05135456	
5.260000	0.04566885	
5.280000	0.03337299	
5.300000	0.01525745	
5.320000	-0.00315151	
5.340000	-0.01986878	
5.360000	-0.02970098	
5.380000	-0.03356926	
5.400000	-0.03207299	
5.420000	-0.02858196	
5.440000	-0.02256359	
5.460000	-0.01369712	
5.480000	-0.00330971	
5.500000	0.00926989	
5.520000	0.02085172	
5.540000	0.03260821	
5.560000	0.03973718	
5.580000	0.04357217	
5.600000	0.04079846	
5.620000	0.03276088	
5.640000	0.01944956	
5.660000	0.00240640	
5.680000	-0.01493490	
5.700000	-0.02909935	
5.720000	-0.03667995	
5.740000	-0.03672044	
5.760000	-0.03364611	
5.780000	-0.02819300	
5.800000	-0.02150024	
5.820000	-0.01160106	
5.840000	0.00031158	
5.860000	0.01314044	
5.880000	0.02475289	
5.900000	0.03414886	
5.920000	0.03933938	
5.940000	0.03937493	
5.960000	0.03403257	
5.980000	0.02336839	
6.000000	0.00961140	
6.020000	-0.00605589	
6.040000	-0.01976748	
6.060000	-0.02950414	
6.080000	-0.03426787	
6.100000	-0.03477786	
6.120000	-0.03250778	
6.140000	-0.02789855	
6.160000	-0.02125615	
6.180000	-0.01193085	
6.200000	-0.00044745	
6.220000	0.01177958	
6.240000	0.02144966	
6.260000	0.02741749	
6.280000	0.02915499	
6.300000	0.02577574	
6.320000	0.01677324	
6.340000	0.00190854	
6.360000	-0.01460429	
6.380000	-0.02745102	
6.400000	-0.03385672	
6.420000	-0.03456274	
6.440000	-0.03305352	
6.460000	-0.02944249	
6.480000	-0.02418479	
6.500000	-0.01526859	
6.520000	-0.00497510	
6.540000	0.00801013	
6.560000	0.01921984	
6.580000	0.02905328	
6.600000	0.03396435	
6.620000	0.03373997	
6.640000	0.02702380	
6.660000	0.01410104	
6.680000	-0.00167331	
6.700000	-0.01759601	
6.720000	-0.02782725	
6.740000	-0.03421199	
6.760000	-0.03509307	
6.780000	-0.03312667	
6.800000	-0.02812457	
6.820000	-0.02049753	
6.840000	-0.01244433	
6.860000	-0.00095867	
6.880000	0.01017851	
6.900000	0.02088173	
6.920000	0.02652819	
6.940000	0.02729379	
6.960000	0.02244950	
6.980000	0.01185992	
7.000000	-0.00248042	
7.020000	-0.01820032	
7.040000	-0.02817512	
7.060000	-0.03338577	
7.080000	-0.03311065	
7.100000	-0.03029048	
7.120000	-0.02495307	
7.140000	-0.01608145	
7.160000	-0.00607994	
7.180000	0.00747322	
7.200000	0.01938587	
7.220000	0.02987991	
7.240000	0.03492905	
7.260000	0.03542034	
7.280000	0.03012812	
7.300000	0.02038962	
7.320000	0.00620441	
7.340000	-0.00947255	
7.360000	-0.02349973	
7.380000	-0.03185211	
7.400000	-0.03516930	
7.420000	-0.03368762	
7.440000	-0.03077459	
7.460000	-0.02528408	
7.480000	-0.01880750	
7.500000	-0.00873694	
7.520000	0.00228970	
7.540000	0.01357543	
7.560000	0.02054167	
7.580000	0.02139460	
7.600000	0.01445487	
7.620000	0.00138539	
7.640000	-0.01313514	
7.660000	-0.02498943	
7.680000	-0.03088246	
7.700000	-0.03131026	
7.720000	-0.02807690	
7.740000	-0.02270618	
7.760000	-0.01523572	
7.780000	-0.00461942	
7.800000	0.00741404	
7.820000	0.01821651	
7.840000	0.02375962	
7.860000	0.02074549	
7.880000	0.00916469	
7.900000	-0.00806360	
7.920000	-0.02252002	
7.940000	-0.03155807	
7.960000	-0.03374022	
7.980000	-0.03186607	
8.000000	-0.02705055	
8.020000	-0.02002330	
8.040000	-0.01101752	
8.059999	-0.00021711	
8.080000	0.01003776	
8.099999	0.01793521	
8.120000	0.02180821	
8.139999	0.01981325	
8.160000	0.01173581	
8.179999	-0.00143106	
8.200000	-0.01496367	
8.220000	-0.02629009	
8.240000	-0.03247428	
8.260000	-0.03304695	
8.280000	-0.02949078	
8.300000	-0.02307831	
8.320000	-0.01529983	
8.340000	-0.00414272	
8.360000	0.00688474	
8.380000	0.01655565	
8.400000	0.02033722	
8.420000	0.01767507	
8.440000	0.00606284	
8.460000	-0.01065506	
8.480000	-0.02481888	
8.500000	-0.03346385	
8.520000	-0.03537910	
8.540000	-0.03358530	
8.559999	-0.02977742	
8.580000	-0.02403027	
8.599999	-0.01788799	
8.620000	-0.00790846	
8.639999	0.00279105	
8.660000	0.01419084	
8.679999	0.02284854	
8.700000	0.02814528	
8.720000	0.02949896	
8.740000	0.02646511	
8.760000	0.01822329	
8.780000	0.00496437	
8.800000	-0.00949638	
8.820000	-0.02132827	
8.840000	-0.02845170	
8.860000	-0.03109986	
8.880000	-0.03096671	
8.900000	-0.02776459	
8.920000	-0.02175093	
8.940000	-0.01151003	
8.960000	0.00108334	
8.980000	0.01594251	
9.000000	0.03086804	
9.020000	0.04446208	
9.040000	0.05248405	
9.059999	0.05484866	
9.080000	0.04985335	
9.099999	0.03836193	
9.120000	0.02176280	
9.139999	0.00130177	
9.160000	-0.01679918	
9.179999	-0.02853347	
9.200000	-0.03263126	
9.220000	-0.03078446	
9.240000	-0.02823800	
9.260000	-0.02271420	
9.280000	-0.01668000	
9.300000	-0.00768429	
9.320000	0.00240743	
9.340000	0.01290353	
9.360000	0.02077077	
9.380000	0.02544862	
9.400000	0.02664758	
9.420000	0.02345366	
9.440000	0.01529382	
9.460000	0.00271399	
9.480000	-0.01023178	
9.500000	-0.02193996	
9.520000	-0.02834937	
9.540000	-0.03100123	
9.559999	-0.03012426	
9.580000	-0.02765219	
9.599999	-0.02369370	
9.620000	-0.01635699	
9.639999	-0.00740689	
9.660000	0.00482279	
9.679999	0.01670688	
9.700000	0.02891766	
9.719999	0.03612164	
9.740000	0.03946944	
9.760000	0.03669059	
9.780000	0.02970833	
9.800000	0.01739460	
9.820000	0.00156540	
9.840000	-0.01425211	
9.860000	-0.02487807	
9.880000	-0.02992412	
9.900000	-0.02906935	
9.920000	-0.02698131	
9.940000	-0.02135806	
9.960000	-0.01444423	
9.980000	-0.00325814	
10.000000	0.00832266	
10.020000	0.02077426	
10.040000	0.02911019	
10.059999	0.03437591	
10.080000	0.03434941	
10.099999	0.02920533	
10.120000	0.01784994	
10.139999	0.00164676	
10.160000	-0.01520304	
10.179999	-0.02660282	
10.200000	-0.03184389	
10.219999	-0.03101069	
10.240000	-0.02908702	
10.260000	-0.02514704	
10.280000	-0.02090047	
10.300000	-0.01378074	
10.320000	-0.00578220	
10.340000	0.00424397	
10.360000	0.01146951	
10.380000	0.01611799	
10.400000	0.01702125	
10.420000	0.01350537	
10.440000	0.00493293	
10.460000	-0.00877659	
10.480000	-0.02160689	
10.500000	-0.02915400	
10.520000	-0.03147547	
10.540000	-0.02994098	
10.559999	-0.02778308	
10.580000	-0.02329446	
10.599999	-0.01723808	
10.620000	-0.00897262	
10.639999	0.00050350	
10.660000	0.01077193	
10.679999	0.01777536	
10.700000	0.02082686	
10.719999	0.01820582	
10.740000	0.01017255	
10.760000	-0.00220549	
10.780000	-0.01703486	
10.800000	-0.02666488	
10.820000	-0.03097658	
10.840000	-0.03024508	
10.860000	-0.02825876	
10.880000	-0.02558202	
10.900000	-0.01927762	
10.920000	-0.01112354	
10.940000	-0.00033608	
10.960000	0.00945914	
10.980000	0.01892396	
11.000000	0.02457248	
11.020000	0.02592491	
11.040000	0.02164404	
11.059999	0.01170972	
11.080000	-0.00245987	
11.099999	-0.01731904	
11.120000	-0.02648097	
11.139999	-0.03032830	
11.160000	-0.02972256	
11.179999	-0.02728952	
11.200000	-0.02319974	
11.219999	-0.01708603	
11.240000	-0.01071937	
11.259999	-0.00191289	
11.280000	0.00533217	
11.300000	0.01073802	
11.320000	0.01073371	
11.340000	0.00502396	
11.360000	-0.00570905	
11.380000	-0.01891455	
11.400000	-0.02749602	
11.420000	-0.03113109	
11.440000	-0.03031844	
11.460000	-0.02847101	
11.480000	-0.02601825	
11.500000	-0.02117313	
11.520000	-0.01749349	
11.540000	-0.01364349	
11.559999	-0.01257214	
11.580000	-0.01100127	
11.599999	-0.01035094	
11.620000	-0.00959419	
11.639999	-0.00928043	
11.660000	-0.01117469	
11.679999	-0.01485518	
11.700000	-0.02145402	
11.719999	-0.02705549	
11.740000	-0.03104499	
11.759999	-0.03211676	
11.780000	-0.03097370	
11.800000	-0.02963215	
11.820000	-0.02615798	
11.840000	-0.02183805	
11.860000	-0.01313329	
11.880000	-0.00364012	
11.900000	0.00813732	
11.920000	0.01738721	
11.940000	0.02478781	
11.960000	0.02797309	
11.980000	0.02673469	
12.000000	0.02068776	
12.020000	0.00911702	
12.040000	-0.00476633	
12.059999	-0.01779430	
12.080000	-0.02520518	
12.099999	-0.02937983	
12.120000	-0.03063837	
12.139999	-0.03001043	
12.160000	-0.02746150	
12.179999	-0.02175175	
12.200000	-0.01548167	
12.219999	-0.00454627	
12.240000	0.00719871	
12.259999	0.02041324	
12.280000	0.03090030	
12.300000	0.03800441	
12.320000	0.04082106	
12.340000	0.03620033	
12.360000	0.02619984	
12.380000	0.00923066	
12.400000	-0.00734197	
12.420000	-0.02124444	
12.440000	-0.02828567	
12.460000	-0.02951646	
12.480000	-0.02759814	
12.500000	-0.02289584	
12.520000	-0.01660645	
12.540000	-0.00624761	
12.559999	0.00578853	
12.580000	0.01943025	
12.599999	0.03075647	
12.620000	0.03937780	
12.639999	0.04345937	
12.660000	0.04127146	
12.679999	0.03225109	
12.700000	0.01659407	
12.719999	-0.00152168	
12.740000	-0.01771869	
12.759999	-0.02719501	
12.780000	-0.03047234	
12.799999	-0.02879402	
12.820000	-0.02530299	
12.840000	-0.01955009	
12.860000	-0.01068382	
12.880000	0.00102478	
12.900000	0.01524101	
12.920000	0.02849295	
12.940000	0.04050566	
12.960000	0.04746450	
12.980000	0.04990596	
13.000000	0.04593987	
13.020000	0.03660841	
13.040000	0.02172767	
13.059999	0.00361131	
13.080000	-0.01439060	
13.099999	-0.02600366	
13.120000	-0.03167190	
13.139999	-0.03031617	
13.160000	-0.02805430	
13.179999	-0.02323139	
13.200000	-0.01698492	
13.219999	-0.00733827	
13.240000	0.00437465	
13.259999	0.01701427	
13.280000	0.02851925	
13.299999	0.03737503	
13.320000	0.04226268	
13.340000	0.04200542	
13.360000	0.03648902	
13.380000	0.02514267	
13.400000	0.01071809	
13.420000	-0.00568502	
13.440000	-0.01951598	
13.460000	-0.02820553	
13.480000	-0.03164437	
13.500000	-0.03009261	
13.520000	-0.02754430	
13.540000	-0.02194265	
13.559999	-0.01477566	
13.580000	-0.00375786	
13.599999	0.00885689	
13.620000	0.02268416	
13.639999	0.03390764	
13.660000	0.04224973	
13.679999	0.04555604	
13.700000	0.04232473	
13.719999	0.03180315	
13.740000	0.01445609	
13.759999	-0.00411785	
13.780000	-0.01907974	
13.799999	-0.02684611	
13.820000	-0.02861977	
13.840000	-0.02662481	
13.860000	-0.02289234	
13.880000	-0.01676507	
13.900000	-0.00775312	
13.920000	0.00333412	
13.940000	0.01539882	
13.960000	0.02588629	
13.980000	0.03436461	
14.000000	0.03904349	
14.020000	0.03779441	
14.040000	0.02956923	
14.059999	0.01459458	
14.080000	-0.00239946	
14.099999	-0.01804250	
14.120000	-0.02680974	
14.139999	-0.03020337	
14.160000	-0.02889429	
14.179999	-0.02585778	
14.200000	-0.02165867	
14.219999	-0.01474997	
14.240000	-0.00674959	
14.259999	0.00458363	
14.280000	0.01514034	
14.299999	0.02469576	
14.320000	0.02945519	
14.340000	0.03013182	
14.360000	0.02476048	
14.380000	0.01377331	
14.400000	-0.00175920	
14.420000	-0.01667918	
14.440000	-0.02584133	
14.460000	-0.02877717	
14.480000	-0.02663961	
14.500000	-0.02264988	
14.520000	-0.01638967	
14.540000	-0.00791092	
14.559999	0.00192621	
14.580000	0.01038769	
14.599999	0.01487629	
14.620000	0.01240504	
14.639999	0.00405370	
14.660000	-0.00951199	
14.679999	-0.02193668	
14.700000	-0.02919839	
14.719999	-0.03116499	
14.740000	-0.02920167	
14.759999	-0.02717137	
14.780000	-0.02329713	
14.799999	-0.01820669	
14.820000	-0.01005855	
14.839999	0.00060213	
14.860000	0.01237874	
14.880000	0.02333675	
14.900000	0.03193569	
14.920000	0.03673785	
14.940000	0.03705943	
14.960000	0.03251924	
14.980000	0.02263772	
15.000000	0.00876032	
15.020000	-0.00689855	
15.040000	-0.02005966	
15.059999	-0.02762198	
15.080000	-0.03079925	
15.099999	-0.02967919	
15.120000	-0.02803683	
15.139999	-0.02368467	
15.160000	-0.01799710	
15.179999	-0.00941809	
15.200000	0.00100732	
15.219999	0.01213443	
15.240000	0.02238951	
15.259999	0.03090153	
15.280000	0.03592212	
15.299999	0.03711922	
15.320000	0.03226466	
15.339999	0.02210184	
15.360000	0.00715864	
15.380000	-0.00885221	
15.400000	-0.02139649	
15.420000	-0.02685350	
15.440000	-0.02691330	
15.460000	-0.02261640	
15.480000	-0.01673178	
15.500000	-0.00755176	
15.520000	0.00269017	
15.540000	0.01257168	
15.559999	0.01846492	
15.580000	0.01832746	
15.599999	0.01108219	
15.620000	-0.00155270	
15.639999	-0.01616713	
15.660000	-0.02631351	
15.679999	-0.03130081	
15.700000	-0.03188971	
15.719999	-0.03204012	
15.740000	-0.03030364	
15.759999	-0.02831136	
15.780000	-0.02360740	
15.799999	-0.01774231	
15.820000	-0.00732429	
15.839999	0.00456245	
15.860000	0.01753433	
15.880000	0.02863226	
15.900000	0.03728853	
15.920000	0.04199638	
15.940000	0.04094969	
15.960000	0.03448769	
15.980000	0.02248073	
16.000000	0.00760576	
16.020000	-0.00975548	
16.039999	-0.02254920	
16.059999	-0.03041111	
16.080000	-0.03171566	
16.100000	-0.03009015	
16.119999	-0.02649269	
16.139999	-0.01953077	
16.160000	-0.01080176	
16.180000	0.00124177	
16.199999	0.01392269	
16.219999	0.02728619	
16.240000	0.03981280	
16.260000	0.04907665	
16.279999	0.05393861	
16.299999	0.05204926	
16.320000	0.04430593	
16.340000	0.03131618	
16.359999	0.01466855	
16.379999	-0.00296780	
16.400000	-0.01796690	
16.420000	-0.02652104	
16.440001	-0.02964695	
16.459999	-0.02865224	
16.480000	-0.02732116	
16.500000	-0.02207538	
16.520000	-0.01570112	
16.539999	-0.00403401	
16.559999	0.00781061	
16.580000	0.02131508	
16.600000	0.03222109	
16.619999	0.04061353	
16.639999	0.04460366	
16.660000	0.04201960	
16.680000	0.03329532	
16.699999	0.01833301	
16.719999	0.00101966	
16.740000	-0.01598693	
16.760000	-0.02665254	
16.779999	-0.03092726	
16.799999	-0.02989268	
16.820000	-0.02672569	
16.840000	-0.02210373	
16.859999	-0.01426855	
16.879999	-0.00464654	
16.900000	0.00847286	
16.920000	0.02130706	
16.940001	0.03411106	
16.959999	0.04200563	
16.980000	0.04699293	
17.000000	0.04514303	
17.020000	0.03767647	
17.039999	0.02398892	
17.059999	0.00671481	
17.080000	-0.00977315	
17.100000	-0.02297330	
17.119999	-0.02963851	
17.139999	-0.03059891	
17.160000	-0.02921380	
17.180000	-0.02611831	
17.199999	-0.02214360	
17.219999	-0.01406389	
17.240000	-0.00404553	
17.260000	0.00871532	
17.279999	0.02137364	
17.299999	0.03439071	
17.320000	0.04436551	
17.340000	0.05077306	
17.359999	0.05311466	
17.379999	0.05069230	
17.400000	0.04278377	
17.420000	0.02938451	
17.440001	0.01324092	
17.459999	-0.00456887	
17.480000	-0.01964194	
17.500000	-0.02823821	
17.520000	-0.03060775	
17.539999	-0.02841656	
17.559999	-0.02642159	
17.580000	-0.02073239	
17.600000	-0.01476908	
17.619999	-0.00579186	
17.639999	0.00269674	
17.660000	0.01168464	
17.680000	0.01711598	
17.699999	0.01741269	
17.719999	0.01194479	
17.740000	0.00140019	
17.760000	-0.01029219	
17.779999	-0.02152327	
17.799999	-0.02759527	
17.820000	-0.02936400	
17.840000	-0.02699959	
17.859999	-0.02199647	
17.879999	-0.01491907	
17.900000	-0.00387293	
17.920000	0.00890826	
17.940001	0.02333859	
17.959999	0.03643868	
17.980000	0.04702745	
18.000000	0.05287918	
18.020000	0.05324493	
18.039999	0.04825763	
18.059999	0.03814988	
18.080000	0.02390797	
18.100000	0.00734952	
18.119999	-0.00916494	
18.139999	-0.02261250	
18.160000	-0.03050974	
18.180000	-0.03266086	
18.199999	-0.03090610	
18.219999	-0.02643475	
18.240000	-0.02081704	
18.260000	-0.01203133	
18.279999	-0.00185023	
18.299999	0.01068953	
18.320000	0.02188712	
18.340000	0.03185083	
18.359999	0.03778907	
18.379999	0.03925205	
18.400000	0.03510104	
18.420000	0.02567670	
18.440001	0.01208122	
18.459999	-0.00395511	
18.480000	-0.01877996	
18.500000	-0.02843627	
18.520000	-0.03281476	
18.539999	-0.03161786	
18.559999	-0.03011131	
18.580000	-0.02644707	
18.600000	-0.02298933	
18.619999	-0.01491332	
18.639999	-0.00635590	
18.660000	0.00429533	
18.680000	0.01163575	
18.699999	0.01617181	
18.719999	0.01664071	
18.740000	0.01120630	
18.760000	0.00224018	
18.779999	-0.01118353	
18.799999	-0.02210373	
18.820000	-0.02957277	
18.840000	-0.03206642	
18.859999	-0.03021920	
18.879999	-0.02797088	
18.900000	-0.02262709	
18.920000	-0.01689576	
18.939999	-0.00640336	
18.959999	0.00470917	
18.980000	0.01816288	
19.000000	0.02929081	
19.020000	0.03804735	
19.039999	0.04182625	
19.059999	0.04030368	
19.080000	0.03253465	
19.100000	0.01850808	
19.119999	0.00129253	
19.139999	-0.01567647	
19.160000	-0.02641296	
19.180000	-0.03129733	
19.199999	-0.03063241	
19.219999	-0.02883326	
19.240000	-0.02551667	
19.260000	-0.02041842	
19.279999	-0.01375321	
19.299999	-0.00551282	
19.320000	0.00283647	
19.340000	0.01116520	
19.359999	0.01667605	
19.379999	0.01888122	
19.400000	0.01770425	
19.420000	0.01266928	
19.439999	0.00329714	
19.459999	-0.01043108	
19.480000	-0.02275221	
19.500000	-0.03006446	
19.520000	-0.03249976	
19.539999	-0.03310612	
19.559999	-0.03386967	
19.580000	-0.03191888	
19.600000	-0.02913305	
19.619999	-0.02357781	
19.639999	-0.01780662	
19.660000	-0.00855386	
19.680000	0.00111376	
19.699999	0.01158766	
19.719999	0.01812281	
19.740000	0.02139336	
19.760000	0.02046502	
19.779999	0.01558067	
19.799999	0.00666898	
19.820000	-0.00662568	
19.840000	-0.01970913	
19.859999	-0.02856450	
19.879999	-0.03253654	
19.900000	-0.03128561	
19.920000	-0.02968496	
19.939999	-0.02623791	
19.959999	-0.02245428	
19.980000	-0.01529160	
20.000000	-0.00686033	
20.020000	0.00359590	
20.039999	0.01259963	
20.059999	0.02012845	
20.080000	0.02399611	
20.100000	0.02375592	
20.119999	0.01940970	
20.139999	0.00990112	
20.160000	-0.00236124	
20.180000	-0.01659904	
20.199999	-0.02614461	
20.219999	-0.03193676	
20.240000	-0.03279790	
20.260000	-0.03185149	
20.279999	-0.03018673	
20.299999	-0.02638297	
20.320000	-0.02279413	
20.340000	-0.01570852	
20.359999	-0.00791669	
20.379999	0.00170018	
20.400000	0.00858711	
20.420000	0.01394323	
20.439999	0.01634359	
20.459999	0.01549457	
20.480000	0.01064987	
20.500000	0.00047822	
20.520000	-0.01128915	
20.539999	-0.02311632	
20.559999	-0.02961756	
20.580000	-0.03097370	
20.600000	-0.02904510	
20.619999	-0.02557114	
20.639999	-0.02158326	
20.660000	-0.01432073	
20.680000	-0.00532626	
20.699999	0.00643454	
20.719999	0.01662305	
20.740000	0.02529472	
20.760000	0.02962676	
20.779999	0.03036853	
20.799999	0.02711195	
20.820000	0.01985867	
20.840000	0.00892819	
20.859999	-0.00418936	
20.879999	-0.01715918	
20.900000	-0.02616557	
20.920000	-0.03075959	
20.939999	-0.03027014	
20.959999	-0.02845991	
20.980000	-0.02435698	
21.000000	-0.01974817	
21.020000	-0.01158339	
21.039999	-0.00296000	
21.059999	0.00797561	
21.080000	0.01669927	
21.100000	0.02309696	
21.119999	0.02543589	
21.139999	0.02364270	
21.160000	0.01849595	
21.180000	0.00884251	
21.199999	-0.00361669	
21.219999	-0.01738252	
21.240000	-0.02671789	
21.260000	-0.03234668	
21.279999	-0.03313674	
21.299999	-0.03200272	
21.320000	-0.02939400	
21.340000	-0.02585284	
21.359999	-0.02278982	
21.379999	-0.01503764	
21.400000	-0.00658110	
21.420000	0.00444719	
21.439999	0.01303853	
21.459999	0.02115624	
21.480000	0.02533253	
21.500000	0.02647271	
21.520000	0.02393468	
21.539999	0.01726988	
21.559999	0.00643434	
21.580000	-0.00724539	
21.600000	-0.01929180	
21.619999	-0.02716747	
21.639999	-0.03058206	
21.660000	-0.02946469	
21.680000	-0.02733472	
21.699999	-0.02208030	
21.719999	-0.01662144	
21.740000	-0.00733703	
21.760000	0.00283071	
21.779999	0.01376611	
21.799999	0.02304847	
21.820000	0.02942725	
21.840000	0.03279643	
21.859999	0.03216500	
21.879999	0.02774255	
21.900000	0.01860178	
21.920000	0.00547950	
21.939999	-0.01019520	
21.959999	-0.02282166	
21.980000	-0.03042713	
22.000000	-0.03254086	
22.020000	-0.03303729	
