Time	Right_Forefoot_y_baseline X
7.060000	-0.00105460	
7.080000	-0.00832371	
7.100000	-0.01193000	
7.120000	-0.01099242	
7.140000	-0.01034744	
7.160000	-0.01016250	
7.180000	-0.00737216	
7.200000	-0.00302984	
7.220000	0.00487603	
7.240000	0.01073372	
7.260000	0.01799174	
7.280000	0.02215014	
7.300000	0.02620603	
7.320000	0.02760182	
7.340000	0.02632520	
7.360000	0.02268007	
7.380000	0.01417975	
7.400000	0.00205609	
7.420000	-0.00929005	
7.440000	-0.01578082	
7.460000	-0.01626575	
7.480000	-0.01614349	
7.500000	-0.01490304	
7.520000	-0.01382141	
7.540000	-0.01039717	
7.560000	-0.00595684	
7.580000	0.00182924	
7.600000	0.00948587	
7.620000	0.01717907	
7.640000	0.02249904	
7.660000	0.02648608	
7.680000	0.02838878	
7.700000	0.02773538	
7.720000	0.02425340	
7.740000	0.01477748	
7.760000	0.00126767	
7.780000	-0.00948568	
7.800000	-0.01433037	
7.820000	-0.01337264	
7.840000	-0.01317129	
7.860000	-0.01219651	
7.880000	-0.01102427	
7.900000	-0.00714819	
7.920000	-0.00277916	
7.940000	0.00426638	
7.960000	0.00954217	
7.980000	0.01513152	
8.000000	0.01839200	
8.020000	0.02005306	
8.040000	0.01976499	
8.059999	0.01469529	
8.080000	0.00634579	
8.099999	-0.00429906	
8.120000	-0.01090880	
8.139999	-0.01337264	
8.160000	-0.01301657	
8.179999	-0.01216179	
8.200000	-0.01130866	
8.220000	-0.00804755	
8.240000	-0.00330929	
8.260000	0.00458179	
8.280000	0.01048982	
8.300000	0.01752202	
8.320000	0.02191980	
8.340000	0.02570219	
8.360000	0.02623397	
8.380000	0.02323999	
8.400000	0.01669580	
8.420000	0.00332202	
8.440000	-0.00801386	
8.460000	-0.01571754	
8.480000	-0.01644163	
8.500000	-0.01641040	
8.520000	-0.01668656	
8.540000	-0.01496775	
8.559999	-0.01323457	
8.580000	-0.00758831	
8.599999	-0.00260739	
8.620000	0.00610292	
