Time	Left_Hand_y_baseline X
12.700000	-0.00824982	
12.719999	-0.00808436	
12.740000	-0.00824982	
12.759999	-0.00824982	
12.780000	-0.00824982	
12.799999	-0.00808436	
12.820000	-0.00809383	
12.840000	-0.00809383	
12.860000	-0.00809383	
12.880000	-0.00808436	
12.900000	-0.00808436	
12.920000	-0.00808436	
12.940000	-0.00808436	
12.960000	-0.00825757	
12.980000	-0.00825757	
13.000000	-0.00825757	
13.020000	-0.00802791	
13.040000	-0.00802791	
13.059999	-0.00802791	
13.080000	-0.00808436	
13.099999	-0.00808436	
13.120000	-0.00808436	
13.139999	-0.00819135	
13.160000	-0.00847369	
13.179999	-0.00847369	
13.200000	-0.00836682	
13.219999	-0.00825757	
13.240000	-0.00843084	
13.259999	-0.00844026	
13.280000	-0.00826699	
13.299999	-0.00802523	
13.320000	-0.00812274	
13.340000	-0.00811261	
13.360000	-0.00818121	
13.380000	-0.00790477	
13.400000	-0.00791490	
13.420000	-0.00792438	
13.440000	-0.00796670	
13.460000	-0.00778109	
13.480000	-0.00777167	
13.500000	-0.00789881	
13.520000	-0.00819135	
13.540000	-0.00820071	
13.559999	-0.00820071	
13.580000	-0.00572139	
13.599999	0.00001192	
13.620000	0.01021320	
13.639999	0.01863164	
13.660000	0.02393836	
13.679999	0.02384615	
13.700000	0.01802593	
13.719999	0.00714970	
13.740000	-0.00386310	
13.759999	-0.00955296	
13.780000	-0.01009893	
13.799999	-0.00963622	
13.820000	-0.00838029	
13.840000	-0.00459963	
13.860000	0.00174135	
13.880000	0.00742334	
13.900000	0.01129699	
13.920000	0.01265967	
13.940000	0.01083881	
13.960000	0.00447989	
13.980000	-0.00245100	
14.000000	-0.00649720	
14.020000	-0.00657368	
14.040000	-0.00585318	
14.059999	-0.00236386	
14.080000	0.00288618	
14.099999	0.00944394	
14.120000	0.01322180	
14.139999	0.01242000	
14.160000	0.00654346	
14.179999	-0.00067091	
14.200000	-0.00551879	
14.219999	-0.00671583	
14.240000	-0.00655884	
14.259999	-0.00568044	
14.280000	-0.00491089	
14.299999	0.00068450	
14.320000	0.00850183	
14.340000	0.01858467	
14.360000	0.02381653	
14.380000	0.02356154	
14.400000	0.01669139	
14.420000	0.00569469	
14.440000	-0.00278139	
14.460000	-0.00666118	
14.480000	-0.00641435	
14.500000	-0.00526351	
14.520000	-0.00414979	
14.540000	0.00115353	
14.559999	0.00669956	
14.580000	0.01203573	
14.599999	0.01284516	
14.620000	0.00679332	
14.639999	0.00091553	
14.660000	-0.00532442	
14.679999	-0.00582492	
14.700000	-0.00642008	
14.719999	-0.00629294	
14.740000	-0.00434774	
14.759999	0.00066096	
14.780000	0.00782079	
14.799999	0.01341069	
14.820000	0.01537699	
14.839999	0.01209313	
14.860000	0.00453299	
14.880000	-0.00252122	
14.900000	-0.00663149	
14.920000	-0.00668108	
14.940000	-0.00624436	
14.960000	-0.00551152	
14.980000	-0.00123626	
15.000000	0.00359946	
15.020000	0.00827140	
15.040000	0.00934309	
15.059999	0.00565016	
15.080000	0.00037754	
15.099999	-0.00529116	
15.120000	-0.00725305	
15.139999	-0.00747150	
15.160000	-0.00745744	
15.179999	-0.00663841	
15.200000	-0.00517815	
15.219999	-0.00085443	
15.240000	0.00280398	
15.259999	0.00502330	
15.280000	0.00231028	
15.299999	-0.00223404	
15.320000	-0.00613201	
15.339999	-0.00780964	
15.360000	-0.00780964	
15.380000	-0.00782192	
15.400000	-0.00782192	
15.420000	-0.00486112	
15.440000	-0.00075364	
15.460000	0.00359213	
15.480000	0.00462949	
15.500000	0.00045931	
15.520000	-0.00394911	
15.540000	-0.00794744	
15.559999	-0.00788468	
15.580000	-0.00782192	
15.599999	-0.00782192	
15.620000	-0.00592750	
15.639999	-0.00160152	
15.660000	0.00522608	
15.679999	0.01015925	
15.700000	0.01219130	
15.719999	0.00876629	
15.740000	0.00193864	
15.759999	-0.00429779	
15.780000	-0.00725132	
15.799999	-0.00680214	
15.820000	-0.00654477	
15.839999	-0.00649667	
15.860000	-0.00553298	
15.880000	-0.00428545	
15.900000	0.00060391	
15.920000	0.00455457	
15.940000	0.00945801	
15.960000	0.01060122	
15.980000	0.01075476	
16.000000	0.00631195	
16.020000	0.00016105	
16.039999	-0.00497693	
16.059999	-0.00668532	
16.080000	-0.00668532	
16.100000	-0.00678873	
16.119999	-0.00687206	
16.139999	-0.00569373	
16.160000	-0.00240773	
16.180000	0.00457114	
16.199999	0.01032257	
16.219999	0.01403546	
16.240000	0.01342529	
16.260000	0.00719762	
16.279999	0.00085413	
16.299999	-0.00536096	
16.320000	-0.00599271	
16.340000	-0.00637823	
16.359999	-0.00628191	
16.379999	-0.00551248	
16.400000	-0.00478977	
16.420000	-0.00050181	
16.440001	0.00386626	
16.459999	0.00863165	
16.480000	0.00978804	
16.500000	0.00840825	
16.520000	0.00290322	
16.539999	-0.00273371	
16.559999	-0.00656188	
16.580000	-0.00674349	
16.600000	-0.00672156	
16.619999	-0.00613952	
16.639999	-0.00552517	
16.660000	-0.00258416	
16.680000	0.00056237	
16.699999	0.00414562	
16.719999	0.00542700	
16.740000	0.00224012	
16.760000	-0.00153220	
16.779999	-0.00552672	
16.799999	-0.00582457	
16.820000	-0.00614727	
16.840000	-0.00630081	
16.859999	-0.00632101	
16.879999	-0.00614715	
16.900000	-0.00517935	
16.920000	-0.00420666	
16.940001	-0.00023562	
16.959999	0.00309640	
16.980000	0.00512218	
17.000000	0.00394648	
17.020000	-0.00073570	
17.039999	-0.00426996	
17.059999	-0.00742400	
17.080000	-0.00719523	
17.100000	-0.00681299	
17.119999	-0.00660336	
17.139999	-0.00552505	
17.160000	-0.00443304	
17.180000	-0.00001508	
17.199999	0.00366729	
17.219999	0.00718236	
17.240000	0.00734669	
17.260000	0.00355864	
17.279999	-0.00056672	
17.299999	-0.00517374	
17.320000	-0.00599271	
17.340000	-0.00647455	
17.359999	-0.00647455	
17.379999	-0.00613105	
17.400000	-0.00562912	
17.420000	-0.00274730	
17.440001	0.00172108	
17.459999	0.00557840	
17.480000	0.00704783	
17.500000	0.00291044	
17.520000	-0.00097734	
17.539999	-0.00532848	
17.559999	-0.00607741	
17.580000	-0.00662357	
17.600000	-0.00669795	
17.619999	-0.00626516	
17.639999	-0.00583243	
17.660000	-0.00402880	
17.680000	-0.00149322	
17.699999	0.00306273	
17.719999	0.00622445	
17.740000	0.00758946	
17.760000	0.00518054	
17.779999	0.00016558	
17.799999	-0.00409329	
17.820000	-0.00659865	
17.840000	-0.00647455	
17.859999	-0.00647455	
17.879999	-0.00647455	
17.900000	-0.00555909	
17.920000	-0.00459117	
17.940001	-0.00039673	
17.959999	0.00303900	
17.980000	0.00626856	
18.000000	0.00622219	
18.020000	0.00219375	
18.039999	-0.00166667	
18.059999	-0.00566101	
18.080000	-0.00581002	
18.100000	-0.00580376	
18.119999	-0.00559890	
18.139999	-0.00490409	
18.160000	-0.00432611	
18.180000	-0.00040716	
18.199999	0.00305325	
18.219999	0.00678867	
18.240000	0.00713664	
18.260000	0.00479645	
18.279999	0.00043035	
18.299999	-0.00411558	
18.320000	-0.00600231	
18.340000	-0.00605512	
18.359999	-0.00596064	
18.379999	-0.00571966	
18.400000	-0.00545537	
18.420000	-0.00366837	
18.440001	-0.00190216	
18.459999	-0.00052834	
18.480000	-0.00142741	
18.500000	-0.00335211	
18.520000	-0.00504303	
18.539999	-0.00591975	
18.559999	-0.00591975	
18.580000	-0.00572240	
18.600000	-0.00551111	
18.619999	-0.00380057	
18.639999	-0.00087839	
18.660000	0.00376368	
18.680000	0.00690651	
18.699999	0.00869000	
18.719999	0.00763774	
18.740000	0.00278431	
18.760000	-0.00212997	
18.779999	-0.00593096	
18.799999	-0.00594211	
18.820000	-0.00596225	
18.840000	-0.00597346	
18.859999	-0.00548178	
18.879999	-0.00496989	
18.900000	-0.00022936	
18.920000	0.00499690	
18.939999	0.01119089	
18.959999	0.01313609	
18.980000	0.01113480	
19.000000	0.00459802	
19.020000	-0.00207645	
19.039999	-0.00576216	
19.059999	-0.00593132	
19.080000	-0.00594246	
19.100000	-0.00532824	
19.119999	-0.00322324	
19.139999	0.00198877	
19.160000	0.00655556	
19.180000	0.01023513	
19.199999	0.01063228	
19.219999	0.00659192	
19.240000	0.00062746	
19.260000	-0.00497043	
19.279999	-0.00613105	
19.299999	-0.00576121	
19.320000	-0.00558794	
19.340000	-0.00358868	
19.359999	0.00148398	
19.379999	0.00967437	
19.400000	0.01600337	
19.420000	0.01713949	
19.439999	0.01136494	
19.459999	0.00303680	
19.480000	-0.00333053	
19.500000	-0.00577712	
19.520000	-0.00563437	
19.539999	-0.00483650	
19.559999	-0.00321895	
19.580000	0.00267816	
19.600000	0.00806272	
19.619999	0.01185071	
19.639999	0.00903428	
19.660000	0.00235975	
19.680000	-0.00368065	
19.699999	-0.00721306	
19.719999	-0.00702989	
19.740000	-0.00653785	
19.760000	-0.00622880	
19.779999	-0.00259072	
19.799999	0.00315613	
19.820000	0.01013774	
19.840000	0.01379037	
19.859999	0.01233608	
19.879999	0.00530154	
19.900000	-0.00168014	
19.920000	-0.00597262	
19.939999	-0.00591975	
19.959999	-0.00591975	
19.980000	-0.00513667	
20.000000	-0.00406587	
20.020000	0.00078750	
20.039999	0.00513160	
20.059999	0.00951266	
20.080000	0.01011127	
20.100000	0.00676495	
20.119999	0.00089025	
20.139999	-0.00456166	
20.160000	-0.00634247	
20.180000	-0.00628954	
20.199999	-0.00665951	
20.219999	-0.00646228	
20.240000	-0.00574064	
20.260000	-0.00121957	
20.279999	0.00361949	
20.299999	0.00768995	
20.320000	0.00695765	
20.340000	0.00142914	
20.359999	-0.00346863	
20.379999	-0.00725734	
20.400000	-0.00713509	
20.420000	-0.00634247	
20.439999	-0.00550228	
20.459999	-0.00071019	
20.480000	0.00375313	
20.500000	0.00779378	
20.520000	0.00767720	
20.539999	0.00204635	
20.559999	-0.00331503	
20.580000	-0.00813305	
20.600000	-0.00779527	
20.619999	-0.00726199	
20.639999	-0.00706643	
20.660000	-0.00515181	
20.680000	-0.00087172	
20.699999	0.00576150	
20.719999	0.01067561	
20.740000	0.01226091	
20.760000	0.00917727	
20.779999	0.00254399	
20.799999	-0.00332141	
20.820000	-0.00673878	
20.840000	-0.00660670	
20.859999	-0.00609225	
20.879999	-0.00569600	
20.900000	-0.00236523	
20.920000	0.00240445	
20.939999	0.00794631	
20.959999	0.01039827	
20.980000	0.00665039	
21.000000	0.00121450	
21.020000	-0.00438350	
21.039999	-0.00560266	
21.059999	-0.00591975	
21.080000	-0.00591975	
21.100000	-0.00486290	
21.119999	-0.00225186	
21.139999	0.00482541	
21.160000	0.01248729	
21.180000	0.01954466	
21.199999	0.02218533	
21.219999	0.01945174	
21.240000	0.01100725	
21.260000	0.00107783	
21.279999	-0.00509226	
21.299999	-0.00631595	
21.320000	-0.00610465	
21.340000	-0.00508088	
21.359999	-0.00395042	
21.379999	0.00191504	
21.400000	0.00826257	
21.420000	0.01561761	
21.439999	0.01804823	
21.459999	0.01624632	
21.480000	0.00926852	
21.500000	0.00116980	
21.520000	-0.00401735	
21.539999	-0.00517344	
21.559999	-0.00501907	
21.580000	-0.00324750	
21.600000	0.00184351	
21.619999	0.01146287	
21.639999	0.02043217	
21.660000	0.02540088	
21.680000	0.02420300	
21.699999	0.01687729	
21.719999	0.00676125	
21.740000	-0.00183880	
21.760000	-0.00527769	
21.779999	-0.00537574	
21.799999	-0.00533777	
21.820000	-0.00400674	
21.840000	0.00010335	
21.859999	0.00822008	
21.879999	0.01501024	
21.900000	0.01873654	
21.920000	0.01754510	
21.939999	0.01157576	
21.959999	0.00401229	
21.980000	-0.00312448	
22.000000	-0.00544947	
22.020000	-0.00591975	
