Time	Knöchel li X	Knöchel li Y	Knöchel li Weg	Knöchel li v(X)	Knöchel li v(Y)	Knöchel li v(Bahn)	Knöchel li a(X)	Knöchel li a(Y)	Knöchel li a(Bahn)
4.160000	-0.37485763	-0.52503520	1.40422416	0.21149781	0.07848787	0.22559182	-0.91809458	0.94689178	-0.45339462	
4.180000	-0.37082013	-0.52318448	1.40866566	0.18952680	0.09836600	0.21353285	-0.97258514	1.10337389	-0.28846052	
4.200000	-0.36716715	-0.52118063	1.41283214	0.16869561	0.12410229	0.20942681	-1.02740276	1.22087204	-0.07761751	
4.220000	-0.36389363	-0.51784593	1.41750503	0.15143473	0.14893605	0.21240157	-1.08029652	1.31233060	0.18826653	
4.240000	-0.36137298	-0.51538408	1.42102838	0.13116965	0.17744967	0.22066686	-1.15588164	1.40397632	0.48501235	
4.260000	-0.35884929	-0.51088470	1.42618716	0.10610777	0.20404102	0.22998174	-1.31748140	1.49526238	0.77081490	
4.280000	-0.35662428	-0.50745744	1.43027329	0.07796160	0.23515253	0.24773923	-1.55717480	1.55352736	1.02177346	
4.300000	-0.35527319	-0.50144017	1.43644035	0.04649781	0.26787508	0.27188069	-1.85995197	1.40496159	1.12225044	
4.320000	-0.35467705	-0.49666128	1.44125628	0.00754210	0.30252561	0.30261961	-2.31648445	0.94014156	1.03047800	
4.340000	-0.35512388	-0.48948166	1.44844985	-0.03891946	0.32788402	0.33018580	-3.03022099	0.06364805	0.91838241	
4.360000	-0.35603741	-0.48319930	1.45479822	-0.10095595	0.32420146	0.33955660	-3.98262572	-1.23380733	1.15808070	
4.380000	-0.35821033	-0.47498092	1.46329904	-0.18627214	0.28977221	0.34447822	-5.05115891	-2.82491279	2.00976539	
4.400000	-0.36199155	-0.46923995	1.47017336	-0.30271274	0.21273163	0.36998615	-6.04182959	-4.31340027	3.40506434	
4.420000	-0.36891806	-0.46506897	1.47825873	-0.44323823	0.10232089	0.45489526	-6.69407940	-5.34561396	4.97145939	
4.440000	-0.37910765	-0.46445242	1.48846698	-0.59546930	-0.03360273	0.59641665	-6.78415251	-5.73878956	6.20465517	
4.460000	-0.39336532	-0.46677777	1.50291300	-0.74166328	-0.16259943	0.75927794	-6.19555855	-5.43976212	6.57711935	
4.480000	-0.40989456	-0.47169363	1.52015769	-0.86609566	-0.27195477	0.90778911	-4.78111410	-4.48094845	5.59601641	
4.500000	-0.42920697	-0.47908995	1.54083800	-0.95697939	-0.35073680	1.01922810	-2.24775052	-2.97813439	3.02729678	
4.520000	-0.44932514	-0.48710686	1.56249464	-1.00017488	-0.40069628	1.07745409	1.30211926	-1.25128925	-0.76706600	
4.540000	-0.47078225	-0.49583614	1.58565938	-0.95939869	-0.40955776	1.04316032	5.19451094	0.39223987	-4.88638830	
4.560000	-0.49140429	-0.50453395	1.60804069	-0.79611951	-0.37479684	0.87993121	8.65088844	1.76952696	-8.24556637	
4.580000	-0.50910938	-0.51275212	1.62756014	-0.54055154	-0.31224254	0.62425268	10.95530033	2.74614143	-9.09751034	
4.600000	-0.51810020	-0.51857352	1.63827109	-0.25798121	-0.24062957	0.35278448	11.30076122	3.10179257	-7.36668253	
4.620000	-0.51676232	-0.52167457	1.64164841	-0.00734205	-0.17045109	0.17060915	9.50333691	2.82866669	-4.82464027	
4.640000	-0.51053786	-0.52338153	1.64810264	0.17680842	-0.11023527	0.20835795	6.53176785	2.22548652	-2.22354078	
4.660000	-0.50419933	-0.52515149	1.65468371	0.26179406	-0.07330052	0.27186227	3.63055372	1.60182869	0.06796740	
4.680000	-0.49994788	-0.52656710	1.65916467	0.26454157	-0.05890973	0.27102140	1.40141213	1.02561855	0.72203231	
4.700000	-0.49496838	-0.52751547	1.66423368	0.24284972	-0.05055018	0.24805506	0.01622636	0.57240254	-0.05326853	
4.720000	-0.49008563	-0.52807426	1.66914833	0.23808843	-0.03864739	0.24120472	-0.44524536	0.40655220	-0.49973395	
4.740000	-0.48519456	-0.52899456	1.67412519	0.23888017	-0.03258162	0.24109189	-0.32357648	0.45966694	-0.37891790	
4.760000	-0.48064092	-0.52960670	1.67871976	0.23178326	-0.02792129	0.23345894	-0.16280486	0.50495940	-0.20361534	
4.780000	-0.47573063	-0.52998590	1.68364465	0.22406544	-0.01636668	0.22466239	-0.10271149	0.52096671	-0.12184588	
4.800000	-0.47158930	-0.53064340	1.68783784	0.22166425	-0.00061045	0.22166508	0.02017101	0.55691022	0.01355471	
4.820000	-0.46712720	-0.53034753	1.69230974	0.22475971	0.01175229	0.22506675	0.18941435	0.50440985	0.19308886	
4.840000	-0.46318752	-0.52987689	1.69627738	0.23312286	0.02129946	0.23409386	0.27787513	0.32834864	0.28785643	
4.860000	-0.45813876	-0.52892870	1.70141435	0.24262062	0.02694402	0.24411215	0.24295403	0.14006622	0.25062582	
4.880000	-0.45312247	-0.52841133	1.70645726	0.24874933	0.02616593	0.25012174	0.10548993	0.01452725	0.10644256	
4.900000	-0.44753754	-0.52809173	1.71205127	0.24877305	0.02200180	0.24974409	-0.07898426	-0.05925811	-0.08411653	
4.920000	-0.44275805	-0.52770048	1.71684670	0.24302132	0.01888250	0.24375379	-0.23514359	-0.05963482	-0.24005841	
4.940000	-0.43799478	-0.52739626	1.72161973	0.23448694	0.01888448	0.23524614	-0.30618647	0.03130794	-0.30091509	
4.960000	-0.43375608	-0.52698523	1.72587836	0.22630310	0.01990571	0.22717687	-0.29078573	0.14209320	-0.27266023	
4.980000	-0.42899188	-0.52649122	1.73066807	0.22059496	0.02397248	0.22189370	-0.24999607	0.26095346	-0.21181694	
5.000000	-0.42476410	-0.52618688	1.73490679	0.21827833	0.03135625	0.22051904	-0.23367713	0.43474683	-0.15140697	
5.020000	-0.42019665	-0.52552950	1.73952127	0.21621911	0.03847826	0.21961622	-0.28765905	0.68828052	-0.09980297	
5.040000	-0.41634253	-0.52467340	1.74346936	0.21050563	0.05321749	0.21712835	-0.44035932	0.97985065	-0.05910425	
5.060000	-0.41174731	-0.52340239	1.74823713	0.20130889	0.07490835	0.21479416	-0.67782092	1.31067085	0.02658826	
5.080000	-0.40786329	-0.52215320	1.75231707	0.18498157	0.10802989	0.21421634	-0.93955100	1.66947174	0.24318765	
5.100000	-0.40391955	-0.51963800	1.75699461	0.16319646	0.14450693	0.21798013	-1.20764112	1.98588359	0.58902079	
5.120000	-0.40099746	-0.51676160	1.76109493	0.13477796	0.18811095	0.23141052	-1.44848216	2.14404631	0.94149572	
5.140000	-0.39873445	-0.51168275	1.76665509	0.10384329	0.23583785	0.25768763	-1.66936517	2.01855183	1.11804998	
5.160000	-0.39691919	-0.50727850	1.77141881	0.06712846	0.28416181	0.29198316	-1.97518730	1.56392682	1.01047182	
5.180000	-0.39584523	-0.50052887	1.77825332	0.02969341	0.31845295	0.31983429	-2.47666907	0.69715393	0.64230067	
5.200000	-0.39533755	-0.49412158	1.78468072	-0.01824261	0.32676604	0.32727486	-3.18870521	-0.57798022	0.33289900	
5.220000	-0.39623648	-0.48590335	1.79294801	-0.08489362	0.30536914	0.31694990	-4.04570723	-2.07425117	0.59193373	
5.240000	-0.39790681	-0.47968176	1.79938996	-0.17841713	0.24532232	0.30334091	-4.95349789	-3.42488599	1.59232676	
5.260000	-0.40201122	-0.47492591	1.80567205	-0.29295212	0.15251656	0.33027601	-5.71373558	-4.37972116	3.05494928	
5.280000	-0.40856615	-0.47302967	1.81249571	-0.42057443	0.03964701	0.42243904	-6.08625078	-4.79556131	4.55232286	
5.300000	-0.41898355	-0.47360477	1.82292902	-0.55357069	-0.06677505	0.55758357	-5.90935230	-4.60401392	5.54898834	
5.320000	-0.43161327	-0.47653195	1.83589351	-0.67978454	-0.15955065	0.69825745	-5.18136835	-3.89289856	5.53530121	
5.340000	-0.44680333	-0.48098329	1.85172236	-0.78319710	-0.22943074	0.81611037	-3.91886902	-2.91538405	4.45086622	
5.360000	-0.46358627	-0.48653057	1.86939836	-0.85181838	-0.27697647	0.89571786	-2.08753157	-1.86855757	2.52219748	
5.380000	-0.48220602	-0.49261352	1.88898659	-0.87998128	-0.30033702	0.92982221	0.35761705	-0.79146290	-0.08933839	
5.400000	-0.50085068	-0.49916202	1.90874779	-0.85905635	-0.30688086	0.91222459	3.22575617	0.24484275	-3.10956645	
5.420000	-0.51874852	-0.50559676	1.92776728	-0.77252007	-0.29222408	0.82594317	6.01672077	1.11335206	-5.98941183	
5.440000	-0.53399706	-0.51138240	1.94407654	-0.60629922	-0.25663117	0.65837550	8.21086216	1.72955751	-7.83047676	
5.460000	-0.54604650	-0.51681918	1.95729578	-0.38633728	-0.20623149	0.43793598	9.40610313	2.04394603	-7.38852549	
5.480000	-0.55177832	-0.52010393	1.96390212	-0.16150518	-0.15666355	0.22500531	9.20651913	1.96214283	-5.21993589	
5.500000	-0.55085933	-0.52254373	1.96650922	0.03167762	-0.11477416	0.11906544	7.57634974	1.55485332	-2.84389234	
5.520000	-0.54579765	-0.52345669	1.97165263	0.17343009	-0.08797766	0.19446868	5.18712187	1.04541290	-0.63433659	
5.540000	-0.54022461	-0.52510577	1.97746456	0.24468616	-0.07856932	0.25699115	2.90983558	0.64906669	0.94954449	
5.560000	-0.53516817	-0.52652478	1.98271632	0.25364995	-0.07675213	0.26500788	1.16708684	0.43542930	0.93198198	
5.580000	-0.53018612	-0.52851933	1.98808277	0.23772980	-0.07394624	0.24896486	0.09358422	0.41850102	0.01481833	
5.600000	-0.52545428	-0.53009474	1.99307001	0.23069943	-0.06195553	0.23887385	-0.25592071	0.52743989	-0.35464156	
5.620000	-0.52132016	-0.53123254	1.99735785	0.22943558	-0.04758560	0.23431832	-0.11125749	0.63663673	-0.22283436	
5.640000	-0.51701826	-0.53187466	2.00170732	0.23013717	-0.03132695	0.23225954	0.07438905	0.65639180	-0.02522784	
5.660000	-0.51206338	-0.53205073	2.00666523	0.23252308	-0.01833115	0.23324454	0.10602898	0.57888108	0.04106324	
5.680000	-0.50732535	-0.53246176	2.01142097	0.23909873	-0.00762293	0.23922022	0.08823452	0.45519534	0.05555530	
5.700000	-0.50222385	-0.53250307	2.01652265	0.24045162	0.00004744	0.24045162	0.06872643	0.31900400	0.05748853	
5.720000	-0.49794951	-0.53257066	2.02079749	0.23914269	0.00460694	0.23918706	0.02837000	0.19997033	0.02636977	
5.740000	-0.49269786	-0.53215957	2.02606511	0.23774892	0.00706066	0.23785374	-0.00573086	0.08737579	-0.00515394	
5.760000	-0.48837689	-0.53185540	2.03039670	0.23812245	0.00749230	0.23824029	0.00034062	-0.00405023	0.00038029	
5.780000	-0.48319015	-0.53180897	2.03558373	0.23939675	0.00685701	0.23949493	0.01311202	-0.03831208	0.01246482	
5.800000	-0.47876257	-0.53180897	2.04001141	0.24007685	0.00381917	0.24010722	0.02587753	-0.04196845	0.02483178	
5.820000	-0.47375968	-0.53180897	2.04501438	0.23988302	0.00169426	0.23988901	0.02372543	-0.01243709	0.02295045	
5.840000	-0.46902302	-0.53161180	2.04975510	0.23960102	0.00345434	0.23962592	-0.02142370	0.11761707	-0.01664111	
5.860000	-0.46406019	-0.53161180	2.05471802	0.24091071	0.00406205	0.24094495	-0.09638384	0.35754952	-0.06500095	
5.880000	-0.45953140	-0.53161180	2.05924678	0.24008617	0.01087586	0.24033238	-0.18772624	0.58692396	-0.10753307	
5.900000	-0.45446983	-0.53130758	2.06431746	0.23409715	0.02647016	0.23558894	-0.35384563	0.81026238	-0.18873952	
5.920000	-0.44993842	-0.53130758	2.06884885	0.22577113	0.05067287	0.23138785	-0.59352636	1.06130898	-0.27718949	
5.940000	-0.44497672	-0.52966374	2.07407570	0.21393153	0.07178309	0.22565351	-0.82774609	1.25189674	-0.28061178	
5.960000	-0.44138035	-0.52802008	2.07802987	0.19369291	0.09825350	0.21718815	-1.02349210	1.36047399	-0.17823930	
5.980000	-0.43718728	-0.52509815	2.08314061	0.16860136	0.12722358	0.21121614	-1.20660186	1.51349902	0.05864201	
6.000000	-0.43427423	-0.52332312	2.08655190	0.14108141	0.15834440	0.21207762	-1.32447946	1.69888723	0.42629573	
6.020000	-0.43155724	-0.51955134	2.09120035	0.11478062	0.19175874	0.22348602	-1.36591911	1.69148147	0.71321213	
6.040000	-0.42971721	-0.51589876	2.09529018	0.08556281	0.23358679	0.24876451	-1.45067823	1.43539631	0.75042975	
6.060000	-0.42841151	-0.51002455	2.10130787	0.05911748	0.27040705	0.27679387	-1.74028265	0.88482267	0.49031740	
6.080000	-0.42726600	-0.50454307	2.10690784	0.02835864	0.28517297	0.28657955	-2.29391980	-0.07824833	0.05503394	
6.100000	-0.42704144	-0.49734521	2.11410928	-0.01517335	0.27748138	0.27789593	-3.07348752	-1.39296472	-0.02757893	
6.120000	-0.42712432	-0.49211919	2.11933589	-0.08531173	0.23673403	0.25163683	-3.98470068	-2.67373157	0.66817987	
6.140000	-0.42891988	-0.48707366	2.12469149	-0.18028411	0.16263680	0.24280258	-4.80287743	-3.69350958	1.91762114	
6.160000	-0.43306342	-0.48440954	2.12961769	-0.29349786	0.06334443	0.30025575	-5.24978542	-4.33785439	3.30907965	
6.180000	-0.44047216	-0.48387274	2.13704586	-0.41259834	-0.03433251	0.41402429	-5.10451651	-4.42696047	4.42197895	
6.200000	-0.45047018	-0.48625565	2.14732385	-0.52269018	-0.12906560	0.53838921	-4.26170301	-3.88903260	4.54157877	
6.220000	-0.46257678	-0.49057800	2.16017890	-0.60855782	-0.20635766	0.64259326	-2.63542342	-2.90217423	3.24174094	
6.240000	-0.47568327	-0.49534318	2.17412472	-0.65492344	-0.25990099	0.70460856	-0.25108880	-1.66000319	0.77347523	
6.260000	-0.49002948	-0.50139970	2.18969703	-0.64575750	-0.27715999	0.70272356	2.58124590	-0.32099584	-2.24908566	
6.280000	-0.50389868	-0.50735027	2.20478892	-0.56359971	-0.26569530	0.62308800	5.25993633	0.82111758	-4.92804193	
6.300000	-0.51618260	-0.51363027	2.21858501	-0.40836763	-0.22698781	0.46721259	7.20580769	1.55016613	-5.81306934	
6.320000	-0.52367502	-0.51767105	2.22709751	-0.21174194	-0.17884392	0.27716383	7.97258711	1.80029821	-4.76835966	
6.340000	-0.52502370	-0.52054709	2.23027396	-0.02345020	-0.13620153	0.13820553	7.34969521	1.63512588	-3.00628495	
6.360000	-0.52106768	-0.52127033	2.23429561	0.12601757	-0.10608555	0.16472575	5.62340307	1.21443152	-1.08271790	
6.380000	-0.51540929	-0.52339357	2.24033928	0.21535000	-0.08999354	0.23339765	3.56375742	0.84100628	0.63497323	
6.400000	-0.51059288	-0.52521324	2.24548793	0.24812262	-0.08361311	0.26183197	1.83174860	0.63796383	1.14723647	
6.420000	-0.50594246	-0.52774197	2.25078130	0.24492569	-0.07853455	0.25720862	0.67393196	0.56419021	0.52037245	
6.440000	-0.50147772	-0.52877700	2.25536442	0.24161987	-0.06343347	0.24980786	0.12268699	0.55875438	-0.00269910	
6.460000	-0.49612755	-0.52980191	2.26081181	0.24518026	-0.04712614	0.24966826	0.03875070	0.58760011	-0.08055652	
6.480000	-0.49148881	-0.53031701	2.26547909	0.25021249	-0.03376751	0.25248078	0.09501355	0.56405383	-0.00469386	
6.500000	-0.48602763	-0.53092581	2.27097416	0.25251037	-0.02711166	0.25396165	0.02655994	0.48040810	-0.03419070	
6.520000	-0.48142353	-0.53154421	2.27561951	0.25329021	-0.01890708	0.25399488	-0.11077649	0.41597825	-0.14218204	
6.540000	-0.47602418	-0.53190517	2.28103089	0.24952158	-0.01187746	0.24980411	-0.21189177	0.38646507	-0.22769524	
6.560000	-0.47114339	-0.53208154	2.28591490	0.24064012	-0.00220810	0.24065025	-0.25096464	0.35541454	-0.25806934	
6.580000	-0.46595436	-0.53183949	2.29110956	0.23350805	0.00543321	0.23357125	-0.20948225	0.30588335	-0.20910761	
6.600000	-0.46179810	-0.53172213	2.29526758	0.22882687	0.01098960	0.22909060	-0.07208018	0.23508631	-0.06750651	
6.620000	-0.45748812	-0.53124189	2.29960418	0.22938466	0.01353050	0.22978337	0.06678487	0.13724969	0.07175583	
6.640000	-0.45317245	-0.53119010	2.30392027	0.23426044	0.01619606	0.23481965	0.11633698	0.09931808	0.12145025	
6.660000	-0.44807130	-0.53068459	2.30904651	0.24153519	0.01620824	0.24207841	0.06696945	0.17715585	0.08294250	
6.680000	-0.44301480	-0.53054643	2.31410480	0.24334878	0.01632099	0.24389547	-0.07350907	0.31233081	-0.03202873	
6.700000	-0.43782786	-0.52984184	2.31933928	0.23909773	0.02334514	0.24023472	-0.26053962	0.48313800	-0.17045344	
6.720000	-0.43330419	-0.52986044	2.32386303	0.22966629	0.03863572	0.23289338	-0.39825207	0.72980368	-0.21920754	
6.740000	-0.42887777	-0.52910203	2.32835388	0.21792343	0.05494652	0.22474372	-0.46339205	0.95124787	-0.16485037	
6.760000	-0.42470923	-0.52786231	2.33270288	0.20708707	0.07604531	0.22060813	-0.50612640	1.02005935	-0.10376705	
6.780000	-0.42051870	-0.52556795	2.33748031	0.20021912	0.10156254	0.22450534	-0.56632864	1.08202732	-0.00999799	
6.800000	-0.41671479	-0.52368712	2.34172368	0.19029334	0.12438044	0.22733687	-0.69233751	1.24575019	0.15352076	
6.820000	-0.41290763	-0.52068591	2.34657145	0.17664687	0.14123887	0.22616926	-0.90608257	1.36851728	0.30069426	
6.840000	-0.40931162	-0.51803076	2.35104156	0.15563822	0.17110227	0.23129903	-1.14386344	1.37732506	0.37648588	
6.860000	-0.40634784	-0.51417285	2.35590649	0.12835358	0.20788899	0.24432044	-1.34369445	1.31999362	0.41972679	
6.880000	-0.40377626	-0.51067460	2.36024833	0.09691314	0.24005438	0.25887886	-1.55315375	1.04890537	0.31127849	
6.900000	-0.40253142	-0.50416321	2.36687756	0.06560209	0.25835100	0.26654994	-1.86306238	0.31729159	-0.14062257	
6.920000	-0.40155286	-0.49877569	2.37235332	0.03203649	0.26384109	0.26577896	-2.36438656	-0.72308850	-0.56203085	
6.940000	-0.40131092	-0.49235401	2.37877965	-0.01373353	0.24462792	0.24501312	-3.11137176	-1.81281483	-0.24840276	
6.960000	-0.40133870	-0.48865467	2.38247919	-0.08104502	0.18812646	0.20484106	-4.05699444	-2.83315682	0.86063999	
6.980000	-0.40278330	-0.48424110	2.38712311	-0.17419276	0.11304389	0.20765847	-4.96479273	-3.66561389	2.37142587	
7.000000	-0.40696341	-0.48278707	2.39154887	-0.29129249	0.02512012	0.29237363	-5.54359627	-4.01698065	4.01310921	
7.020000	-0.41415614	-0.48318136	2.39875245	-0.42092064	-0.06270742	0.42556599	-5.60368776	-3.85192633	5.26233816	
7.040000	-0.42429575	-0.48574576	2.40921140	-0.54319417	-0.14702734	0.56274056	-5.01309109	-3.33184052	5.37710142	
7.060000	-0.43699098	-0.49026582	2.42268729	-0.64332163	-0.20733094	0.67590594	-3.63962388	-2.53360605	4.14844370	
7.080000	-0.45108855	-0.49499968	2.43755841	-0.71107841	-0.24981737	0.75368512	-1.45992327	-1.53830600	1.86390531	
7.100000	-0.46657759	-0.50073373	2.45407486	-0.73154068	-0.26914218	0.77948016	1.33223009	-0.49708942	-1.06487906	
7.120000	-0.48210716	-0.50607550	2.47049737	-0.68286854	-0.26890475	0.73390681	4.28136492	0.41250384	-4.07431746	
7.140000	-0.49696028	-0.51207483	2.48651624	-0.55413097	-0.24705395	0.60670978	6.81390905	1.12008476	-6.14809942	
7.160000	-0.50838995	-0.51709831	2.49900103	-0.36135846	-0.21066906	0.41828385	8.35540676	1.54443991	-6.10539389	
7.180000	-0.51373190	-0.52126628	2.50577664	-0.15062137	-0.17066641	0.22762649	8.49272537	1.66021705	-4.46641731	
7.200000	-0.51276636	-0.52341205	2.50812960	0.03869483	-0.13342941	0.13892695	7.21718073	1.51389945	-2.49170804	
7.220000	-0.50757563	-0.52539271	2.51368546	0.17332304	-0.10562262	0.20297047	5.08785772	1.25198388	-0.53290218	
7.240000	-0.50228798	-0.52697778	2.51920557	0.24391229	-0.08656976	0.25881949	2.90358305	1.00564003	0.83910304	
7.260000	-0.49702936	-0.52916229	2.52489996	0.25677472	-0.07227781	0.26675335	1.19340098	0.83330202	0.78881598	
7.280000	-0.49246728	-0.53060025	2.52968335	0.24580213	-0.05850045	0.25266775	0.15624736	0.71450251	-0.00029225	
7.300000	-0.48704952	-0.53154862	2.53518343	0.23711613	-0.04239453	0.24087623	-0.21939996	0.59619063	-0.32630512	
7.320000	-0.48276165	-0.53173822	2.53947544	0.23480247	-0.02837627	0.23651092	-0.13332573	0.46884418	-0.20879412	
7.340000	-0.47796652	-0.53228605	2.54430175	0.23471269	-0.02072999	0.23562635	0.06264806	0.33056119	0.01650899	
7.360000	-0.47376060	-0.53240335	2.54850936	0.23681536	-0.01911346	0.23758544	0.18544668	0.19936813	0.16425382	
7.380000	-0.46868894	-0.53322494	2.55364704	0.24349022	-0.01814712	0.24416552	0.24018526	0.13687050	0.23045878	
7.400000	-0.46380389	-0.53324896	2.55853224	0.25040770	-0.01622388	0.25093272	0.23620479	0.17138426	0.22844738	
7.420000	-0.45851752	-0.53389567	2.56385803	0.25644231	-0.01254628	0.25674903	0.13687232	0.25077996	0.13043851	
7.440000	-0.45349473	-0.53373128	2.56888342	0.25900790	-0.00632057	0.25908500	-0.03413488	0.30258670	-0.03693686	
7.460000	-0.44818449	-0.53414571	2.57420969	0.25684649	0.00214701	0.25685546	-0.19897544	0.30784178	-0.19774714	
7.480000	-0.44308668	-0.53391296	2.57931280	0.24868874	0.01005083	0.24889176	-0.31295773	0.26208261	-0.30887672	
7.500000	-0.43775865	-0.53376126	2.58464289	0.23847349	0.01463964	0.23892242	-0.33757803	0.16959229	-0.33285370	
7.520000	-0.43337110	-0.53297222	2.58910084	0.23022348	0.01651942	0.23081538	-0.24952400	0.05274720	-0.24728455	
7.540000	-0.42897013	-0.53274113	2.59350777	0.22550887	0.01557568	0.22604613	-0.07972950	-0.02511757	-0.08079109	
7.560000	-0.42495900	-0.53229839	2.59754324	0.22630559	0.01351783	0.22670896	0.06701019	-0.04456312	0.06431568	
7.580000	-0.42015105	-0.53254372	2.60235739	0.23172116	0.01034389	0.23195192	0.11194245	-0.02438014	0.11010600	
7.600000	-0.41542250	-0.53205669	2.60711098	0.23884243	0.01109391	0.23909993	0.05799964	0.03225478	0.06000099	
7.620000	-0.41030431	-0.53199351	2.61222959	0.24024910	0.01252094	0.24057515	-0.04525053	0.13588652	-0.03398420	
7.640000	-0.40565285	-0.53155082	2.61690211	0.23482569	0.01594895	0.23536667	-0.13865624	0.23843884	-0.11517680	
7.660000	-0.40067056	-0.53123254	2.62189460	0.22700308	0.02094333	0.22796716	-0.18500541	0.33265588	-0.14328144	
7.680000	-0.39658999	-0.53104293	2.62597966	0.22219585	0.03022799	0.22424257	-0.17626856	0.45964175	-0.10158329	
7.700000	-0.39209342	-0.53030622	2.63053608	0.22203292	0.03882397	0.22540168	-0.16859154	0.62481612	-0.02973439	
7.720000	-0.38815105	-0.52943861	2.63457274	0.22159496	0.05226779	0.22767575	-0.23279130	0.78537393	0.00262024	
7.740000	-0.38324100	-0.52804536	2.63967657	0.21811144	0.06921586	0.22883059	-0.41015646	0.95920098	-0.01959123	
7.760000	-0.37867984	-0.52683425	2.64439583	0.20775712	0.09273933	0.22751616	-0.67324722	1.21796298	0.00629437	
7.780000	-0.37436453	-0.52485961	2.64914155	0.19143750	0.11614209	0.22391360	-0.96497995	1.51509607	0.16386254	
7.800000	-0.37090647	-0.52245975	2.65335083	0.16806591	0.14707838	0.22333428	-1.23238385	1.74027705	0.41254145	
7.820000	-0.36798948	-0.51868761	2.65811920	0.13995104	0.18860963	0.23486142	-1.43389142	1.89478481	0.72907650	
7.840000	-0.36533707	-0.51533484	2.66239429	0.10749047	0.23391958	0.25743461	-1.58162665	1.97508037	1.05774391	
7.860000	-0.36313406	-0.50982070	2.66833234	0.07384739	0.27368754	0.28347540	-1.71227074	1.80944240	1.20517790	
7.880000	-0.36205521	-0.50403523	2.67421746	0.04022790	0.31103021	0.31362092	-1.85497391	1.34688079	1.05968153	
7.900000	-0.36176631	-0.49663892	2.68161941	0.00352152	0.33948708	0.33950534	-2.05620241	0.63379210	0.66829073	
7.920000	-0.36237842	-0.48988846	2.68839765	-0.03846473	0.34864196	0.35075739	-2.43210483	-0.32728535	0.19749133	
7.940000	-0.36300394	-0.48224196	2.69606972	-0.08729544	0.33478698	0.34598094	-3.01968837	-1.55361462	-0.00605682	
7.960000	-0.36493820	-0.47563437	2.70295453	-0.14805043	0.29131919	0.32678097	-3.71240282	-2.87010860	0.43333676	
7.980000	-0.36818880	-0.46926484	2.71010566	-0.23069820	0.21993931	0.31873965	-4.41164446	-4.05101299	1.54016745	
8.000000	-0.37350515	-0.46540567	2.71667504	-0.33293328	0.11714692	0.35294187	-5.00868130	-4.91942310	3.02702355	
8.020000	-0.38092545	-0.46379489	2.72426820	-0.44460577	0.00133154	0.44460776	-5.29162502	-5.24308157	4.43579960	
8.040000	-0.39121115	-0.46530700	2.73466444	-0.55965519	-0.11754354	0.57186574	-5.07721758	-4.87490702	5.20286465	
8.059999	-0.40364197	-0.46959478	2.74781394	-0.66712642	-0.22260973	0.70328712	-4.36942863	-4.01670551	5.01367903	
8.080000	-0.41849831	-0.47511280	2.76366186	-0.75418693	-0.29325634	0.80919540	-3.18624306	-2.94302678	3.88962340	
8.099999	-0.43486431	-0.48259866	2.78165865	-0.80857521	-0.32869366	0.87283069	-1.48041928	-1.69189894	1.97970390	
8.120000	-0.45231691	-0.49006909	2.80064297	-0.82678145	-0.34810239	0.89707458	0.75434268	-0.41717747	-0.53260899	
8.139999	-0.46960166	-0.49659559	2.81911874	-0.79757315	-0.35122174	0.87148130	3.33084178	0.61301738	-3.28315830	
8.160000	-0.48573178	-0.50343442	2.83663869	-0.70864701	-0.32692066	0.78042150	5.81879425	1.38116145	-5.79391527	
8.179999	-0.50018066	-0.51030403	2.85263753	-0.55157745	-0.27946571	0.61833549	7.74368048	2.00447488	-7.32981300	
8.200000	-0.51073974	-0.51680428	2.86503696	-0.34824842	-0.22804479	0.41627082	8.71019554	2.35050249	-6.89700937	
8.220000	-0.51604271	-0.52054036	2.87152386	-0.14172167	-0.17833704	0.22779186	8.45781803	2.22840810	-4.89850807	
8.240000	-0.51475084	-0.52183336	2.87335157	0.03496780	-0.12950742	0.13414514	7.00652409	1.80711639	-2.62593007	
8.260000	-0.51008826	-0.52383441	2.87842536	0.16181289	-0.09258187	0.18642643	4.91945219	1.39215755	-0.55829746	
8.280000	-0.50509560	-0.52564532	2.88373637	0.23213120	-0.07746267	0.24471486	2.93465781	1.02770984	0.90850437	
8.300000	-0.50042039	-0.52774924	2.88886309	0.24900489	-0.06945726	0.25851062	1.43134630	0.71617621	1.05428874	
8.320000	-0.49581710	-0.52873534	2.89357090	0.24672079	-0.05708186	0.25323799	0.43710801	0.54314649	0.32638031	
8.340000	-0.49019897	-0.52937645	2.89922547	0.24778473	-0.04320093	0.25152254	-0.06016124	0.48995495	-0.15097484	
8.360000	-0.48552376	-0.53009969	2.90395641	0.25178480	-0.03149011	0.25374636	-0.16802971	0.44469875	-0.23989139	
8.380000	-0.48031262	-0.53075719	2.90920877	0.24559426	-0.02634201	0.24700293	-0.19035153	0.36165431	-0.23640497	
8.400000	-0.47560561	-0.53134888	2.91395283	0.23570350	-0.02205297	0.23673292	-0.24637918	0.27289540	-0.27108547	
8.420000	-0.47053871	-0.53161180	2.91902661	0.23007409	-0.01644516	0.23066108	-0.21035185	0.21056522	-0.22492561	
8.440000	-0.46647111	-0.53180897	2.92309904	0.22632049	-0.01167332	0.22662134	-0.04164438	0.16732876	-0.05255240	
8.460000	-0.46200901	-0.53205258	2.92756772	0.22673225	-0.00772948	0.22686397	0.12814410	0.11741319	0.12129919	
